"transaction_id","name","transaction_date","amount","tax","discount_amount","payment_status","transaction_type","customer_id","payment_method_number","employee_id"
"60","TXN-60-MLN","2024-10-18","3110903.34","435526.47","31109.03","Cancelled","Deposit","5482","208","204.0"
"61","TXN-61-XLC","2022-02-25","2529700.01","252970.0","0.0","Cancelled","Rent","6283","505","149.0"
"62","TXN-62-KGQ","2024-07-20","4085876.46","0.0","122576.29","Pending","Rent","5454","424","191.0"
"63","TXN-63-PGE","2022-02-18","4305322.09","430532.21","0.0","Cancelled","Refund","482","329","266.0"
"64","TXN-64-KUZ","2025-07-31","3078890.73","0.0","30788.91","Pending","Sale","5295","122","325.0"
"65","TXN-65-RQD","2023-12-15","65756.89","0.0","657.57","Paid","Refund","3711","134",""
"66","TXN-66-VMU","2022-01-20","3476757.82","486746.09","104302.73","Cancelled","Sale","2244","285","345.0"
"67","TXN-67-GAL","2022-03-13","2091160.09","209116.01","104558.0","Pending","Sale","5073","418","333.0"
"68","TXN-68-RUP","2024-02-11","2828656.3","396011.88","141432.82","Cancelled","Refund","6523","10",""
"69","TXN-69-QIX","2025-03-19","3246104.85","324610.49","0.0","Cancelled","Deposit","1922","279",""
"70","TXN-70-DWD","2024-04-26","1752482.6","0.0","0.0","Paid","Refund","5358","381","96.0"
"71","TXN-71-EXF","2025-03-06","4585658.33","641992.17","229282.92","Cancelled","Deposit","3781","380","135.0"
"72","TXN-72-OKY","2024-12-11","671606.38","94024.89","20148.19","Cancelled","Refund","7229","198","292.0"
"73","TXN-73-MUF","2024-05-05","3358216.01","167910.8","167910.8","Pending","Deposit","685","61","93.0"
"74","TXN-74-SEW","2023-04-08","23789.18","0.0","1189.46","Cancelled","Deposit","5033","22","326.0"
"75","TXN-75-NWS","2024-06-18","4623406.22","231170.31","46234.06","Paid","Sale","5014","305","377.0"
"76","TXN-76-KRU","2025-06-14","564295.66","79001.39","5642.96","Paid","Deposit","5759","497","246.0"
"77","TXN-77-PRY","2022-05-26","476231.38","0.0","23811.57","Paid","Refund","7789","343","33.0"
"78","TXN-78-NUA","2022-03-05","1666372.15","233292.1","16663.72","Paid","Deposit","1670","304","5.0"
"79","TXN-79-MKX","2023-11-17","1869084.3","0.0","93454.22","Cancelled","Sale","5202","428",""
"80","TXN-80-YXA","2024-07-12","1073071.76","53653.59","0.0","Cancelled","Refund","913","361","365.0"
"81","TXN-81-GSY","2024-08-30","2926438.06","0.0","146321.9","Paid","Sale","3538","408",""
"82","TXN-82-WCQ","2025-05-29","2215684.66","310195.85","0.0","Paid","Refund","6942","471",""
"83","TXN-83-JGX","2021-12-04","172809.59","17280.96","0.0","Pending","Sale","980","472","257.0"
"84","TXN-84-GZE","2023-03-25","1599621.01","223946.94","79981.05","Cancelled","Refund","5528","208",""
"85","TXN-85-CCQ","2023-08-31","4052543.7","405254.37","202627.19","Pending","Sale","4651","397","265.0"
"86","TXN-86-BZH","2025-04-26","3449128.27","0.0","172456.41","Pending","Refund","6779","71","362.0"
"87","TXN-87-LZH","2022-03-17","3624904.53","181245.23","36249.05","Cancelled","Rent","151","526","263.0"
"88","TXN-88-KNW","2022-05-05","3491188.39","488766.37","104735.65","Cancelled","Refund","3706","577","197.0"
"89","TXN-89-YYQ","2023-11-14","1556243.16","77812.16","46687.29","Paid","Refund","2853","413","192.0"
"90","TXN-90-MPH","2025-01-08","500120.28","70016.84","25006.01","Paid","Refund","2078","515","16.0"
"91","TXN-91-END","2023-06-17","1363790.99","68189.55","0.0","Paid","Refund","531","333","52.0"
"92","TXN-92-SWQ","2024-11-15","4159262.93","582296.81","124777.89","Cancelled","Deposit","131","119","336.0"
"93","TXN-93-LHB","2025-01-22","4902393.05","245119.65","49023.93","Pending","Refund","7028","156","293.0"
"94","TXN-94-RID","2023-12-30","2470247.38","0.0","0.0","Pending","Refund","3655","535",""
"95","TXN-95-OZI","2024-05-21","50482.37","5048.24","0.0","Cancelled","Rent","7425","548","14.0"
"96","TXN-96-KOP","2024-12-29","701943.97","70194.4","35097.2","Pending","Sale","5249","246","151.0"
"97","TXN-97-EWQ","2023-09-12","1611758.72","0.0","80587.94","Pending","Sale","4653","286","264.0"
"98","TXN-98-ZAK","2023-01-28","2893769.57","144688.48","28937.7","Cancelled","Sale","3062","584","130.0"
"99","TXN-99-TEN","2025-06-07","377318.04","18865.9","18865.9","Cancelled","Sale","6524","229",""
"100","TXN-100-RGB","2021-10-22","4716899.78","0.0","141506.99","Paid","Sale","5810","248","116.0"
"101","TXN-101-JFH","2025-01-27","1826688.2","0.0","0.0","Pending","Refund","4868","50","76.0"
"102","TXN-102-VYW","2025-08-02","4563095.92","638833.43","136892.88","Pending","Deposit","492","356","270.0"
"103","TXN-103-QSJ","2023-12-01","3903047.97","0.0","117091.44","Paid","Rent","5049","262","385.0"
"104","TXN-104-JLB","2024-10-26","3777675.49","188883.77","188883.77","Cancelled","Sale","7090","75","239.0"
"105","TXN-105-LKT","2021-12-18","3034384.46","151719.22","151719.22","Cancelled","Sale","173","513","353.0"
"106","TXN-106-HFZ","2024-06-13","3134665.52","438853.17","0.0","Cancelled","Refund","6774","536",""
"107","TXN-107-JMA","2023-10-13","3190740.17","319074.02","95722.21","Paid","Refund","7344","437","366.0"
"108","TXN-108-NGQ","2022-05-29","3144349.49","440208.93","0.0","Paid","Refund","6220","478","271.0"
"109","TXN-109-CDT","2022-02-19","2769533.7","138476.69","83086.01","Paid","Sale","3353","481",""
"110","TXN-110-GMF","2025-04-11","4932097.26","0.0","147962.92","Cancelled","Deposit","4542","158","64.0"
"111","TXN-111-PQG","2024-08-30","3661988.26","0.0","109859.65","Cancelled","Refund","3970","331","280.0"
"112","TXN-112-FGP","2024-03-23","3885178.05","543924.93","38851.78","Pending","Sale","275","237",""
"113","TXN-113-JEA","2022-04-01","4362569.15","218128.46","0.0","Pending","Sale","6115","533","363.0"
"114","TXN-114-OPZ","2024-04-04","1079767.53","151167.45","0.0","Pending","Deposit","4830","572","232.0"
"115","TXN-115-AFX","2025-07-30","420853.19","58919.45","4208.53","Paid","Deposit","5004","312","245.0"
"116","TXN-116-EDS","2024-04-19","2415506.39","338170.89","120775.32","Pending","Sale","4998","277","222.0"
"117","TXN-117-HSV","2024-05-17","2571375.32","257137.53","25713.75","Paid","Deposit","617","587",""
"118","TXN-118-XOR","2024-01-27","4146250.54","0.0","0.0","Paid","Refund","1904","218","55.0"
"119","TXN-119-AAI","2022-03-05","2220030.33","111001.52","22200.3","Pending","Refund","5713","485",""
"120","TXN-120-RYO","2024-04-11","2855123.42","285512.34","85653.7","Cancelled","Rent","3463","519","9.0"
"121","TXN-121-CMX","2023-11-24","2636300.55","131815.03","79089.02","Cancelled","Deposit","2163","204","276.0"
"122","TXN-122-BPF","2022-12-05","192937.51","19293.75","5788.13","Cancelled","Rent","749","247","188.0"
"123","TXN-123-DAM","2023-10-21","3076844.05","0.0","0.0","Paid","Deposit","5309","348","165.0"
"124","TXN-124-BGW","2023-02-14","4140560.34","579678.45","124216.81","Paid","Deposit","7128","106","28.0"
"125","TXN-125-BHB","2025-04-26","789187.74","78918.77","23675.63","Paid","Rent","7420","210","161.0"
"126","TXN-126-THA","2024-07-08","2972470.01","297247.0","0.0","Cancelled","Rent","4996","507","45.0"
"127","TXN-127-CCE","2022-06-13","2968865.5","0.0","148443.27","Pending","Rent","6684","328",""
"128","TXN-128-HVK","2022-02-14","822596.45","41129.82","8225.96","Pending","Rent","2058","149",""
"129","TXN-129-FNW","2025-05-24","619070.94","30953.55","18572.13","Cancelled","Refund","6485","590","374.0"
"130","TXN-130-YQG","2023-01-15","4900299.61","686041.95","147008.99","Pending","Rent","4520","7","172.0"
"131","TXN-131-BKW","2024-11-27","1969808.41","98490.42","19698.08","Pending","Sale","101","431","284.0"
"132","TXN-132-YLD","2024-04-29","1138653.8","113865.38","34159.61","Pending","Sale","7318","313","321.0"
"133","TXN-133-KQS","2022-03-08","858280.07","42914.0","25748.4","Paid","Refund","7029","555","2.0"
"134","TXN-134-SGS","2022-08-04","3338673.36","467414.27","33386.73","Pending","Deposit","4273","452","304.0"
"135","TXN-135-MZX","2022-10-25","3048007.6","152400.38","30480.08","Cancelled","Refund","191","439","369.0"
"136","TXN-136-OBC","2022-03-22","3218473.51","160923.68","96554.21","Cancelled","Refund","5931","223","115.0"
"137","TXN-137-QZZ","2022-04-23","441854.13","0.0","0.0","Pending","Deposit","4412","137","344.0"
"138","TXN-138-HDF","2022-10-24","4467885.85","223394.29","223394.29","Paid","Rent","7677","85","130.0"
"139","TXN-139-WOA","2025-06-09","1947553.45","272657.48","58426.6","Paid","Sale","692","379","22.0"
"140","TXN-140-SQV","2022-11-17","1568220.29","78411.01","78411.01","Cancelled","Sale","6353","221","348.0"
"141","TXN-141-BKM","2023-12-15","2312882.51","231288.25","0.0","Pending","Refund","3906","346","308.0"
"142","TXN-142-ZAT","2024-09-22","1951550.2","273217.03","97577.51","Paid","Refund","736","243","146.0"
"143","TXN-143-TKM","2024-11-28","4318157.86","604542.1","0.0","Cancelled","Sale","7060","341","48.0"
"144","TXN-144-GGT","2024-05-25","4646446.35","232322.32","0.0","Paid","Rent","5364","229","258.0"
"145","TXN-145-KEF","2022-01-13","1518659.18","212612.29","45559.78","Pending","Deposit","6923","200","309.0"
"146","TXN-146-HMG","2025-06-01","4319951.17","604793.16","215997.56","Pending","Deposit","2722","117","2.0"
"147","TXN-147-JVQ","2024-06-15","3908052.6","390805.26","195402.63","Paid","Rent","1255","13","198.0"
"148","TXN-148-NNG","2023-03-07","4654176.75","232708.84","139625.3","Pending","Deposit","5543","276","330.0"
"149","TXN-149-WWJ","2023-05-03","1230260.06","61513.0","61513.0","Paid","Rent","4242","59","150.0"
"150","TXN-150-UFN","2021-10-30","2885641.83","0.0","144282.09","Paid","Refund","4672","208","230.0"
"151","TXN-151-HMO","2024-05-20","1374173.83","137417.38","41225.21","Paid","Sale","7792","394","257.0"
"152","TXN-152-LXF","2023-07-17","4120824.26","206041.21","41208.24","Cancelled","Rent","579","391",""
"153","TXN-153-EFZ","2021-12-13","28610.3","4005.44","0.0","Pending","Rent","3972","520","112.0"
"154","TXN-154-ZGF","2022-12-02","2824966.18","395495.27","0.0","Paid","Rent","3454","196","245.0"
"155","TXN-155-DRR","2025-02-09","1697338.75","0.0","50920.16","Pending","Deposit","5336","426","388.0"
"156","TXN-156-JQI","2025-07-10","1614773.17","80738.66","48443.2","Cancelled","Sale","5625","596","117.0"
"157","TXN-157-RZZ","2024-06-12","3225241.81","322524.18","0.0","Paid","Rent","2615","173","201.0"
"158","TXN-158-AOJ","2023-03-25","4257719.28","0.0","212885.96","Paid","Sale","752","4","156.0"
"159","TXN-159-GMZ","2023-12-09","3046758.57","0.0","91402.76","Cancelled","Rent","7489","210","281.0"
"160","TXN-160-HLP","2025-06-02","4266158.55","597262.2","0.0","Paid","Refund","4189","31","180.0"
"161","TXN-161-JUK","2024-09-27","1324456.37","132445.64","39733.69","Pending","Deposit","1716","500",""
"162","TXN-162-HEN","2023-04-01","2598470.27","0.0","25984.7","Paid","Refund","7036","507","174.0"
"163","TXN-163-MZM","2022-10-10","2253781.62","315529.43","22537.82","Cancelled","Rent","6356","75","287.0"
"164","TXN-164-OWB","2023-08-28","60201.21","0.0","0.0","Pending","Rent","4199","305","278.0"
"165","TXN-165-EYB","2023-04-27","2784947.09","139247.35","0.0","Cancelled","Refund","4670","500","89.0"
"166","TXN-166-IUH","2025-03-23","3308298.57","463161.8","99248.96","Paid","Sale","4550","125","205.0"
"167","TXN-167-HJJ","2025-09-12","2960388.19","0.0","0.0","Cancelled","Refund","2288","474","6.0"
"168","TXN-168-MNK","2022-04-30","3681926.93","0.0","36819.27","Paid","Sale","1307","396","103.0"
"169","TXN-169-XAF","2024-05-28","2857554.96","400057.69","85726.65","Pending","Sale","1780","59",""
"170","TXN-170-REC","2025-08-04","335617.77","16780.89","0.0","Paid","Sale","4009","541",""
"171","TXN-171-EXO","2021-12-21","583994.73","81759.26","0.0","Pending","Rent","5762","251","365.0"
"172","TXN-172-VUZ","2022-03-31","2983179.94","149159.0","149159.0","Pending","Sale","7151","82","193.0"
"173","TXN-173-WLU","2025-04-16","1376346.0","137634.6","13763.46","Paid","Refund","1792","25","359.0"
"174","TXN-174-MUI","2022-10-13","400066.35","40006.64","0.0","Pending","Deposit","1068","465","6.0"
"175","TXN-175-KAL","2023-08-07","2149154.51","300881.63","0.0","Cancelled","Sale","80","589","97.0"
"176","TXN-176-PZZ","2025-02-03","2772504.35","138625.22","0.0","Paid","Sale","7976","72","156.0"
"177","TXN-177-FDH","2024-09-27","1645072.45","82253.62","49352.17","Paid","Rent","3252","174",""
"178","TXN-178-VVN","2023-04-15","3602727.64","180136.38","0.0","Paid","Rent","5428","460",""
"179","TXN-179-KNB","2023-04-27","3219565.5","160978.28","0.0","Cancelled","Sale","6821","320",""
"180","TXN-180-YAJ","2022-10-23","1665426.17","0.0","49962.79","Pending","Refund","675","242","338.0"
"181","TXN-181-ZWD","2024-03-13","3774852.9","528479.41","0.0","Pending","Refund","1171","503","1.0"
"182","TXN-182-ESK","2025-08-28","3244177.82","0.0","97325.33","Pending","Sale","5703","586","203.0"
"183","TXN-183-LFJ","2024-11-09","3187952.0","0.0","159397.6","Cancelled","Rent","5652","360","38.0"
"184","TXN-184-JSM","2022-11-09","2768031.65","138401.58","27680.32","Pending","Sale","918","412","284.0"
"185","TXN-185-OPL","2025-02-17","58925.56","2946.28","2946.28","Paid","Deposit","7981","70",""
"186","TXN-186-DRM","2023-02-15","3483142.9","348314.29","104494.29","Pending","Sale","3976","251",""
"187","TXN-187-HLL","2023-06-05","1881456.87","188145.69","0.0","Cancelled","Deposit","824","212","34.0"
"188","TXN-188-BTS","2023-10-21","4713163.33","235658.17","0.0","Cancelled","Refund","3631","208",""
"189","TXN-189-FEL","2024-03-01","4090287.89","204514.39","122708.64","Paid","Refund","2535","96","247.0"
"190","TXN-190-VIJ","2024-05-01","2939296.96","146964.85","88178.91","Cancelled","Refund","3399","346","43.0"
"191","TXN-191-NTO","2025-03-02","1262405.55","63120.28","0.0","Paid","Refund","1846","530","106.0"
"192","TXN-192-FLY","2022-06-10","1020179.53","142825.13","30605.39","Paid","Rent","4957","104","222.0"
"193","TXN-193-ZST","2023-04-13","1703243.42","170324.34","0.0","Cancelled","Sale","227","566","73.0"
"194","TXN-194-XVZ","2021-11-29","2383886.58","0.0","119194.33","Paid","Refund","3999","370",""
"195","TXN-195-STT","2025-08-20","1481735.42","0.0","44452.06","Pending","Rent","5312","125","58.0"
"196","TXN-196-DNR","2025-02-04","2575617.62","360586.47","77268.53","Paid","Sale","1845","592","51.0"
"197","TXN-197-JAX","2024-11-01","828521.39","82852.14","24855.64","Cancelled","Deposit","3183","295","250.0"
"198","TXN-198-BFL","2023-03-23","4888608.64","244430.43","0.0","Paid","Sale","6249","22",""
"199","TXN-199-QVT","2024-07-13","541406.93","27070.35","5414.07","Paid","Sale","3075","357",""
"200","TXN-200-LSI","2025-09-13","4659856.81","0.0","232992.84","Cancelled","Sale","6907","115","357.0"
"201","TXN-201-FAE","2025-08-04","4568062.9","639528.81","137041.89","Paid","Refund","7939","352",""
"202","TXN-202-FUR","2022-11-13","2627751.69","131387.58","131387.58","Pending","Refund","5194","363","331.0"
"203","TXN-203-MIK","2023-12-13","3625101.54","0.0","108753.05","Pending","Sale","7254","401","252.0"
"204","TXN-204-YVL","2021-12-26","2181369.39","109068.47","21813.69","Cancelled","Deposit","1608","442","98.0"
"205","TXN-205-QOW","2025-02-06","3150912.82","441127.79","157545.64","Paid","Sale","1165","4","52.0"
"206","TXN-206-CKS","2025-09-09","1704198.54","238587.8","0.0","Paid","Rent","3142","348","37.0"
"207","TXN-207-ZQN","2025-01-24","1507192.78","150719.28","75359.64","Pending","Deposit","725","259","70.0"
"208","TXN-208-IFT","2025-07-16","2891992.47","144599.62","144599.62","Paid","Refund","7682","303","93.0"
"209","TXN-209-DKE","2022-10-14","2491652.11","124582.61","0.0","Pending","Deposit","4756","378","102.0"
"210","TXN-210-FIS","2023-10-21","2898522.77","0.0","0.0","Paid","Rent","5146","19","139.0"
"211","TXN-211-AJB","2024-03-04","1434729.59","143472.96","43041.89","Pending","Rent","7979","323","138.0"
"212","TXN-212-OBZ","2024-12-21","1836055.24","183605.52","18360.55","Pending","Rent","4862","261","25.0"
"213","TXN-213-FLS","2024-04-22","421322.01","58985.08","0.0","Paid","Sale","4633","534","2.0"
"214","TXN-214-TTI","2022-10-01","263277.31","26327.73","7898.32","Paid","Sale","2164","441","261.0"
"215","TXN-215-FEX","2022-10-14","1268778.73","126877.87","63438.94","Paid","Rent","6849","203","135.0"
"216","TXN-216-VIU","2023-01-19","373085.8","0.0","18654.29","Pending","Sale","4031","61","322.0"
"217","TXN-217-AWM","2025-09-16","520665.99","72893.24","0.0","Paid","Rent","2974","174","92.0"
"218","TXN-218-TSL","2024-12-21","4065016.17","406501.62","40650.16","Cancelled","Sale","1542","261","301.0"
"219","TXN-219-HUC","2023-04-01","196290.74","0.0","9814.54","Pending","Rent","1530","560",""
"220","TXN-220-VEG","2021-10-18","3295396.08","329539.61","98861.88","Paid","Refund","3031","273","268.0"
"221","TXN-221-CSZ","2022-09-17","1364243.63","0.0","0.0","Pending","Rent","3680","38","100.0"
"222","TXN-222-GKH","2023-06-05","4357985.31","435798.53","43579.85","Cancelled","Sale","3651","193","235.0"
"223","TXN-223-YYY","2025-05-27","2425991.44","121299.57","24259.91","Cancelled","Refund","5067","106",""
"224","TXN-224-HLG","2025-05-04","1529271.14","76463.56","76463.56","Cancelled","Deposit","3556","112",""
"225","TXN-225-CDB","2024-02-12","2589159.4","0.0","129457.97","Pending","Refund","2276","419","349.0"
"226","TXN-226-YYN","2022-06-04","1911026.18","267543.67","95551.31","Pending","Refund","4547","365","116.0"
"227","TXN-227-GFN","2024-09-18","2822376.72","141118.84","84671.3","Paid","Deposit","7551","362",""
"228","TXN-228-CAX","2025-04-18","574435.28","0.0","17233.06","Paid","Rent","2918","480","372.0"
"229","TXN-229-BAC","2021-12-22","4984958.53","0.0","49849.59","Cancelled","Refund","982","9",""
"230","TXN-230-WGH","2023-04-05","2128928.28","212892.83","63867.85","Paid","Deposit","1954","542","267.0"
"231","TXN-231-YRP","2024-05-20","1742456.74","87122.84","52273.7","Cancelled","Deposit","1155","12","47.0"
"232","TXN-232-WNP","2021-12-16","3551628.82","177581.44","177581.44","Pending","Sale","4397","126","361.0"
"233","TXN-233-MOT","2022-05-15","1820769.23","0.0","54623.08","Paid","Rent","6630","44","356.0"
"234","TXN-234-HXZ","2024-01-31","4166704.98","416670.5","41667.05","Paid","Refund","4006","225","376.0"
"235","TXN-235-VOM","2022-09-06","2272445.08","0.0","22724.45","Paid","Rent","4605","540","69.0"
"236","TXN-236-MBV","2024-01-17","3598352.95","0.0","0.0","Cancelled","Refund","5222","487","158.0"
"237","TXN-237-EVX","2023-08-05","539051.18","75467.17","5390.51","Cancelled","Sale","4766","126","297.0"
"238","TXN-238-MGI","2023-06-16","4230903.69","0.0","126927.11","Paid","Refund","7219","104","217.0"
"239","TXN-239-ZES","2023-07-27","3679118.5","515076.59","0.0","Cancelled","Deposit","3974","301","387.0"
"240","TXN-240-HPG","2025-06-24","1060160.46","106016.05","31804.81","Cancelled","Deposit","201","447","223.0"
"241","TXN-241-YRO","2022-11-29","728139.48","0.0","21844.18","Paid","Refund","6542","445","162.0"
"242","TXN-242-BIL","2024-06-10","1582829.16","79141.46","47484.87","Paid","Sale","6322","326","302.0"
"243","TXN-243-NJD","2023-02-28","4880400.79","488040.08","244020.04","Pending","Refund","4984","323","227.0"
"244","TXN-244-EIX","2022-07-25","1285644.21","179990.19","12856.44","Cancelled","Refund","1476","419","37.0"
"245","TXN-245-KEV","2024-03-26","2281723.79","114086.19","114086.19","Paid","Rent","7892","271","37.0"
"246","TXN-246-EWS","2024-07-15","152041.09","21285.75","0.0","Paid","Sale","4678","42","88.0"
"247","TXN-247-URK","2023-06-30","1987343.19","278228.05","99367.16","Pending","Sale","7569","272",""
"248","TXN-248-WOS","2023-06-15","2857457.44","142872.87","85723.72","Paid","Sale","7314","460","124.0"
"249","TXN-249-RWI","2024-11-29","4765716.81","238285.84","47657.17","Cancelled","Refund","3152","561",""
"250","TXN-250-EXE","2021-12-31","2584646.75","361850.55","0.0","Pending","Sale","4777","106","162.0"
"251","TXN-251-XIU","2021-11-28","4095898.42","0.0","40958.98","Cancelled","Deposit","1525","244","140.0"
"252","TXN-252-IZJ","2025-07-26","2736543.96","136827.2","136827.2","Pending","Rent","3789","256","194.0"
"253","TXN-253-ZUG","2025-09-22","205843.5","0.0","0.0","Paid","Sale","4306","270","19.0"
"254","TXN-254-RTU","2025-01-30","1576411.36","157641.14","0.0","Paid","Deposit","7041","494","287.0"
"255","TXN-255-LRQ","2025-05-30","2878596.44","0.0","143929.82","Cancelled","Rent","3392","128",""
"256","TXN-256-GEY","2024-03-18","4753068.64","0.0","142592.06","Pending","Refund","7580","175",""
"257","TXN-257-NFD","2022-01-18","4295933.54","601430.7","42959.34","Pending","Refund","4413","494","374.0"
"258","TXN-258-VLG","2025-01-17","1143321.36","57166.07","34299.64","Pending","Sale","2299","332","398.0"
"259","TXN-259-JUS","2023-01-27","1102108.93","110210.89","55105.45","Pending","Refund","7396","199",""
