"owner_ship_id","owner_id","unit_id"
"228","162","4962"
"229","162","2586"
"230","163","924"
"231","164","401"
"232","165","4605"
"233","165","7030"
"234","165","920"
"235","167","6704"
"236","167","2142"
"237","168","8092"
"238","168","6267"
"239","169","7417"
"240","171","4600"
"241","172","251"
"242","174","2417"
"243","175","2523"
"244","177","5289"
"245","178","3267"
"246","179","5892"
"247","179","5856"
"248","179","208"
"249","180","5043"
"250","180","4080"
"251","180","5313"
"252","181","2061"
"253","181","7829"
"254","182","6562"
"255","182","3535"
"256","183","7840"
"257","185","7035"
"258","185","610"
"259","186","950"
"260","187","2859"
"261","188","75"
"262","188","7768"
"263","189","5982"
"264","190","4081"
"265","190","8974"
"266","190","4102"
"267","192","3604"
"268","192","5590"
"269","193","2740"
"270","194","586"
"271","195","2745"
"272","195","7697"
"273","195","4234"
"274","196","1872"
"275","198","3811"
"276","198","7821"
"277","200","1609"
"278","200","8439"
"279","200","5232"
"280","202","8675"
"281","202","276"
"282","203","837"
"283","204","1575"
"284","204","6140"
"285","204","1773"
"286","205","8096"
"287","206","2126"
"288","207","5833"
"289","208","8617"
"290","210","250"
"291","210","3427"
"292","210","7626"
"293","211","7683"
"294","211","6563"
"295","212","8393"
"296","212","6171"
"297","213","1033"
"298","214","5751"
"299","214","1350"
"300","214","1078"
"301","215","1730"
"302","215","6744"
"303","216","4374"
"304","218","3265"
"305","219","8583"
"306","220","7811"
"307","220","7280"
"308","221","8828"
"309","222","7263"
"310","222","6140"
"311","222","6637"
"312","225","6939"
"313","226","575"
"314","228","1901"
"315","228","6695"
"316","229","6085"
"317","231","1706"
"318","232","5062"
"319","232","6716"
"320","235","3544"
"321","235","773"
"322","235","733"
"323","236","7577"
"324","238","5568"
"325","238","5517"
"326","239","995"
"327","239","6645"
"328","239","1030"
"329","241","75"
"330","242","8221"
"331","243","8349"
"332","244","6315"
"333","245","4296"
"334","245","3818"
"335","245","1793"
"336","249","3511"
"337","250","1792"
"338","253","5744"
"339","253","6293"
"340","254","7254"
"341","254","5656"
"342","255","8598"
"343","255","7639"
"344","255","8070"
"345","256","5769"
"346","256","8552"
"347","256","8695"
"348","257","3949"
"349","259","6695"
"350","259","2431"
"351","259","820"
"352","260","8078"
"353","260","2558"
"354","260","2781"
"355","261","837"
"356","261","8322"
"357","262","2369"
"358","264","2585"
"359","265","36"
"360","265","4527"
"361","266","3216"
"362","266","8554"
"363","266","66"
"364","267","1616"
"365","267","1701"
"366","268","3514"
"367","269","3295"
"368","269","1250"
"369","270","5800"
"370","271","8920"
"371","271","6492"
"372","271","8481"
"373","272","3662"
"374","274","7108"
"375","274","3884"
"376","275","359"
"377","276","7732"
"378","276","2712"
"379","276","5995"
"380","277","2951"
"381","277","4338"
"382","277","4682"
"383","278","2522"
"384","279","127"
"385","279","6702"
"386","280","6770"
"387","280","8331"
"388","280","2940"
"389","281","3040"
"390","282","3468"
"391","282","1464"
"392","283","8160"
"393","284","1556"
"394","284","5976"
"395","284","6261"
"396","285","2396"
"397","285","3282"
"398","286","4011"
"399","288","287"
"400","288","6768"
"401","288","1474"
"402","289","8531"
"403","290","6768"
"404","291","7010"
"405","292","543"
"406","293","5344"
"407","294","6693"
"408","296","2698"
"409","296","2060"
"410","296","8724"
"411","297","3573"
"412","297","7309"
"413","298","4668"
"414","298","3834"
"415","298","5287"
"416","299","8345"
"417","300","6437"
"418","300","2356"
"419","301","3259"
"420","301","4946"
"421","302","1503"
"422","302","8168"
"423","303","838"
"424","303","4992"
"425","303","980"
"426","304","7949"
"427","305","7949"
"428","307","2505"
"429","307","1576"
"430","309","2292"
"431","309","2669"
"432","310","7838"
"433","310","8797"
"434","310","8481"
"435","311","3816"
"436","312","7513"
"437","313","834"
"438","315","4012"
"439","315","7184"
"440","315","6161"
"441","316","919"
"442","316","3825"
"443","317","2839"
"444","318","5385"
"445","318","7059"
"446","321","7187"
"447","322","263"
"448","323","1178"
"449","323","5171"
"450","324","4151"
"451","324","7302"
"452","324","1482"
"453","325","5790"
"454","325","8741"
"455","325","7512"
"456","326","6044"
"457","326","3155"
"458","327","6336"
"459","328","7597"
"460","328","7587"
"461","328","4650"
"462","331","3203"
"463","332","4295"
"464","332","8774"
"465","334","3238"
"466","335","8036"
"467","336","6092"
"468","338","2237"
"469","339","7520"
"470","340","6705"
"471","340","5227"
"472","340","8305"
"473","341","4716"
"474","341","52"
"475","341","507"
"476","342","3900"
"477","342","19"
"478","342","1489"
"479","343","1552"
"480","344","5817"
"481","344","199"
"482","345","5739"
"483","346","1863"
"484","348","2193"
"485","349","2231"
"486","352","7373"
"487","353","6076"
"488","354","3703"
"489","354","6719"
"490","355","868"
"491","356","8994"
"492","357","4895"
"493","357","8459"
"494","357","3767"
"495","358","7749"
"496","358","912"
"497","358","3089"
"498","359","5083"
"499","359","7355"
"500","359","4791"
"501","361","4467"
"502","362","3083"
"503","362","5258"
"504","364","8490"
"505","364","6963"
"506","364","1911"
"507","365","846"
"508","366","5104"
"509","366","7625"
"510","367","7363"
"511","369","4719"
"512","371","4067"
"513","372","1762"
"514","373","4692"
"515","374","5627"
"516","374","3631"
"517","375","4847"
"518","375","1613"
"519","376","3135"
"520","377","6915"
"521","377","3319"
"522","378","2110"
"523","379","3645"
"524","379","6259"
"525","379","5515"
"526","380","6930"
"527","381","5670"
"528","381","8655"
"529","381","4528"
"530","382","5008"
"531","383","2408"
"532","383","598"
"533","384","8154"
"534","384","3753"
"535","384","2101"
"536","385","5442"
"537","385","8666"
"538","386","5476"
"539","388","3841"
"540","389","1644"
"541","390","3320"
"542","390","3638"
"543","391","333"
"544","393","8614"
"545","393","3187"
"546","393","6965"
"547","395","932"
"548","396","3849"
"549","397","7490"
"550","398","6984"
"551","399","6741"
"552","399","8250"
"553","399","7252"
"554","400","7905"
"555","401","7236"
"556","402","4981"
"557","403","8176"
"558","403","6827"
"559","403","1422"
"560","405","7828"
"561","406","4856"
"562","406","3393"
"563","406","2787"
"564","407","5127"
"565","408","8970"
"566","408","4975"
"567","408","5094"
"568","410","2755"
"569","411","936"
"570","411","3519"
"571","412","4480"
"572","413","3333"
"573","413","8315"
"574","413","8192"
"575","415","6948"
"576","415","339"
"577","416","7985"
"578","417","3127"
"579","417","5895"
"580","417","1712"
"581","418","4439"
"582","418","1504"
"583","419","1503"
"584","420","1259"
"585","420","1210"
"586","422","5423"
"587","422","5233"
"588","422","1797"
"589","423","6522"
"590","424","2571"
"591","425","1603"
"592","425","4551"
"593","425","6249"
"594","426","6639"
"595","427","1526"
"596","428","186"
"597","429","5945"
"598","430","8349"
"599","430","2888"
"600","431","3020"
"601","431","7942"
"602","432","8769"
"603","433","6882"
"604","433","1432"
"605","434","3772"
"606","434","1551"
"607","434","5434"
"608","435","2991"
"609","435","1595"
"610","436","7894"
"611","437","8092"
"612","438","2068"
"613","439","6320"
"614","441","8064"
"615","442","1979"
"616","443","2672"
"617","445","6030"
"618","445","6982"
"619","445","8094"
"620","446","6112"
"621","447","6373"
"622","448","4707"
"623","448","3363"
"624","450","7152"
"625","451","8674"
"626","451","719"
"627","451","3784"
"628","452","6100"
"629","452","4185"
"630","453","8494"
"631","454","4019"
"632","455","8922"
"633","456","8434"
"634","458","1956"
"635","458","2131"
"636","459","6794"
"637","461","8597"
"638","461","5966"
"639","461","8341"
"640","463","3989"
"641","464","4351"
"642","465","3073"
"643","465","2903"
"644","465","2049"
"645","466","690"
"646","466","7026"
"647","466","307"
"648","467","80"
"649","467","1302"
"650","467","6707"
"651","468","5909"
"652","469","6805"
"653","470","8350"
"654","471","2712"
"655","473","6768"
"656","476","8918"
"657","476","545"
"658","476","887"
"659","477","2015"
"660","478","1016"
"661","479","7802"
"662","479","8861"
"663","480","657"
"664","480","3132"
"665","481","3168"
"666","481","3089"
"667","481","7762"
"668","482","1158"
"669","482","3966"
"670","483","7742"
"671","483","1903"
"672","484","349"
"673","485","3801"
"674","485","2889"
"675","485","1980"
"676","486","3361"
"677","489","5431"
"678","489","3607"
"679","490","5441"
"680","490","7743"
"681","490","7387"
"682","491","7260"
"683","492","5439"
"684","493","5380"
"685","493","8433"
"686","493","2798"
"687","494","8438"
"688","495","3508"
"689","496","7361"
"690","496","2092"
"691","498","370"
"692","499","1010"
"693","500","8963"
"694","501","8878"
"695","502","6830"
"696","502","1385"
"697","502","2675"
"698","503","2167"
"699","505","5474"
"700","505","5896"
"701","508","2804"
"702","508","8805"
"703","511","5304"
"704","511","6353"
"705","511","7862"
"706","512","793"
"707","513","2458"
"708","514","4622"
"709","515","1610"
"710","516","4634"
"711","517","6008"
"712","517","5583"
"713","519","1533"
"714","520","2025"
"715","524","2627"
"716","524","165"
"717","524","8078"
"718","525","4880"
"719","527","7730"
"720","527","6406"
"721","528","2033"
"722","529","6655"
"723","529","6110"
"724","531","4783"
"725","531","7629"
"726","532","4734"
"727","532","7731"
"728","532","6049"
"729","534","7238"
"730","534","7815"
"731","534","3916"
"732","535","2676"
"733","536","5485"
"734","537","8770"
"735","538","1869"
"736","538","3987"
"737","538","5579"
"738","540","3464"
"739","543","5431"
"740","545","4367"
"741","545","1988"
"742","546","7242"
"743","547","3180"
"744","548","4556"
"745","549","8835"
"746","549","8931"
"747","551","6283"
"748","552","2672"
"749","552","2808"
"750","552","467"
"751","553","6069"
"752","553","5134"
"753","554","1273"
"754","554","50"
"755","555","7094"
"756","555","1228"
"757","556","4791"
"758","557","3548"
"759","557","1359"
"760","557","7919"
"761","558","6443"
"762","559","4726"
"763","559","987"
"764","559","5304"
"765","560","7101"
"766","561","958"
"767","563","5769"
"768","564","5681"
"769","566","1119"
"770","568","7061"
"771","568","5152"
"772","568","1187"
"773","569","2131"
"774","569","5332"
"775","570","2320"
"776","570","3496"
"777","571","4407"
"778","571","8040"
"779","572","5584"
"780","572","2827"
"781","573","176"
"782","574","4495"
"783","575","3560"
"784","575","7795"
"785","576","8785"
"786","577","6530"
"787","578","3860"
"788","578","7709"
"789","578","2536"
"790","580","2050"
"791","581","1956"
"792","583","2429"
"793","583","8671"
"794","583","585"
"795","584","1359"
"796","584","177"
"797","584","5239"
"798","585","2533"
"799","585","4881"
"800","587","7277"
"801","587","7667"
"802","587","5050"
"803","588","4181"
"804","588","1781"
"805","590","7846"
"806","590","8155"
"807","590","1445"
"808","591","4919"
"809","592","3462"
"810","593","1823"
"811","594","3733"
"812","594","4556"
"813","594","7881"
"814","595","452"
"815","596","30"
"816","596","638"
"817","596","2586"
"818","597","3024"
"819","597","2588"
"820","597","4795"
"821","599","1592"
"822","600","4380"
"823","600","7472"
"824","601","4653"
"825","601","2833"
"826","603","7693"
"827","604","2794"
"828","605","4974"
"829","607","5374"
"830","607","5160"
"831","608","1844"
"832","608","7245"
"833","609","6679"
"834","610","7343"
"835","610","8554"
"836","610","7344"
"837","611","1143"
"838","611","3687"
"839","612","4604"
"840","612","1597"
"841","612","1921"
"842","613","8957"
"843","614","4845"
"844","615","1723"
"845","616","2536"
"846","617","7751"
"847","617","5277"
"848","617","484"
"849","618","2002"
"850","619","1116"
"851","620","3666"
"852","621","7199"
"853","621","2754"
"854","621","5109"
"855","622","8554"
"856","623","3333"
"857","624","7280"
"858","625","4262"
"859","625","8003"
"860","626","5916"
"861","627","1926"
"862","627","4279"
"863","628","1220"
"864","628","6283"
"865","628","3650"
"866","629","1837"
"867","629","1776"
"868","630","4432"
"869","631","4221"
"870","632","8655"
"871","634","3193"
"872","634","564"
"873","637","8627"
"874","638","6565"
"875","638","5778"
"876","639","670"
"877","639","5295"
"878","640","5771"
"879","641","3965"
"880","641","2160"
"881","642","2213"
"882","643","1586"
"883","645","7441"
"884","645","1319"
"885","645","6528"
"886","646","172"
"887","648","3833"
"888","648","7258"
"889","648","5293"
"890","649","633"
"891","651","4550"
"892","651","4078"
"893","652","1886"
"894","653","570"
"895","654","6894"
"896","655","1818"
"897","655","8261"
"898","655","2002"
"899","656","5500"
"900","657","1564"
"901","657","2926"
"902","657","8041"
"903","658","5442"
"904","658","8518"
"905","658","7317"
"906","659","5680"
"907","659","8159"
"908","659","314"
"909","660","5521"
"910","661","6349"
"911","663","5501"
"912","663","431"
"913","664","8962"
"914","667","2183"
"915","668","3107"
"916","668","3980"
"917","668","1456"
"918","670","89"
"919","670","958"
"920","671","1097"
"921","671","6452"
"922","671","2065"
"923","672","5176"
"924","672","999"
"925","672","708"
"926","675","4672"
"927","675","7025"
"928","676","4948"
"929","677","8347"
"930","677","3611"
"931","678","8092"
"932","679","219"
"933","681","7127"
"934","681","5705"
"935","681","7813"
"936","682","117"
"937","683","6458"
"938","683","1305"
"939","683","6669"
"940","684","5684"
"941","684","6385"
"942","684","4485"
"943","685","4372"
"944","686","6462"
"945","687","5516"
"946","687","6354"
"947","688","5414"
"948","688","781"
"949","688","6489"
"950","691","2724"
"951","691","1268"
"952","692","3580"
"953","692","6801"
"954","693","3378"
"955","694","3395"
"956","694","5939"
"957","695","1095"
"958","695","119"
"959","695","2269"
"960","696","6988"
"961","696","594"
"962","697","3147"
"963","697","8837"
"964","697","6632"
"965","698","2118"
"966","698","8220"
"967","699","6782"
"968","700","617"
"969","700","8279"
"970","702","7152"
"971","703","6876"
"972","703","2494"
"973","704","6221"
"974","705","5611"
"975","706","7384"
"976","706","2663"
"977","707","5990"
"978","707","1900"
"979","709","5789"
"980","709","7508"
"981","710","892"
"982","712","4937"
"983","713","5672"
"984","714","1540"
"985","714","1495"
"986","714","5756"
"987","715","1507"
"988","716","7506"
"989","716","5214"
"990","716","6290"
"991","718","5888"
"992","719","4989"
"993","719","7072"
"994","719","5259"
"995","720","6319"
"996","720","250"
"997","721","3623"
"998","722","5479"
"999","724","5332"
"1000","724","5495"
"1001","725","6681"
"1002","725","1369"
"1003","726","149"
"1004","727","2321"
"1005","727","5920"
"1006","728","6544"
"1007","729","8695"
"1008","730","2765"
"1009","730","8255"
"1010","730","461"
"1011","732","5359"
"1012","733","8272"
"1013","733","2868"
"1014","733","1244"
"1015","734","6451"
"1016","734","2323"
"1017","735","2726"
"1018","735","4184"
"1019","738","6010"
"1020","738","7762"
"1021","738","7883"
"1022","740","4406"
"1023","741","127"
"1024","742","8095"
"1025","743","6900"
"1026","744","2133"
"1027","744","4077"
"1028","745","4220"
"1029","745","1660"
"1030","747","2842"
"1031","747","7319"
"1032","748","160"
"1033","748","4453"
"1034","749","24"
"1035","749","828"
"1036","750","3192"
"1037","750","5589"
"1038","750","4156"
"1039","751","7574"
"1040","751","7986"
"1041","752","1302"
"1042","753","1860"
"1043","755","1018"
"1044","756","775"
"1045","757","5348"
"1046","757","647"
"1047","757","840"
"1048","758","6607"
"1049","758","1799"
"1050","758","7423"
"1051","759","525"
"1052","759","2915"
"1053","759","103"
"1054","761","8523"
"1055","761","8922"
"1056","762","7689"
"1057","763","375"
"1058","764","3829"
"1059","764","3423"
"1060","766","7824"
"1061","766","6772"
"1062","767","1734"
"1063","768","7651"
"1064","770","3547"
"1065","770","451"
"1066","770","6842"
"1067","771","7100"
"1068","771","8624"
"1069","772","5314"
"1070","773","8104"
"1071","773","981"
"1072","774","2653"
"1073","774","1897"
"1074","774","6990"
"1075","775","5241"
"1076","776","2971"
"1077","776","7609"
"1078","777","4595"
"1079","778","7453"
"1080","779","3302"
"1081","780","6646"
"1082","781","629"
"1083","781","8595"
"1084","782","6008"
"1085","783","5786"
"1086","784","3124"
"1087","785","416"
"1088","786","4847"
"1089","787","7878"
"1090","787","617"
"1091","788","8782"
"1092","789","54"
"1093","789","7151"
"1094","790","8433"
"1095","790","2581"
"1096","790","8444"
"1097","791","7884"
"1098","792","4456"
"1099","792","4822"
"1100","794","1556"
"1101","795","6796"
"1102","796","6441"
"1103","797","899"
"1104","797","3343"
"1105","798","3351"
"1106","798","1937"
"1107","799","5070"
"1108","799","2703"
"1109","800","648"
"1110","801","1551"
"1111","801","2175"
"1112","802","3374"
"1113","802","6265"
"1114","802","7151"
"1115","803","3075"
"1116","803","2114"
"1117","804","1435"
"1118","804","4804"
"1119","805","524"
"1120","808","2926"
"1121","809","8022"
"1122","810","3719"
"1123","810","245"
"1124","811","7561"
"1125","811","461"
"1126","811","551"
"1127","812","3664"
"1128","812","2923"
"1129","813","7805"
"1130","813","2630"
"1131","813","2941"
"1132","814","193"
"1133","814","243"
"1134","815","7738"
"1135","815","4970"
"1136","815","1030"
"1137","816","2736"
"1138","816","6515"
"1139","818","4419"
"1140","818","194"
"1141","818","6921"
"1142","819","672"
"1143","819","5790"
"1144","819","2336"
"1145","820","7474"
"1146","821","4109"
"1147","821","5237"
"1148","821","4824"
"1149","822","7793"
"1150","823","6713"
"1151","824","7581"
"1152","824","6942"
"1153","825","1651"
"1154","826","403"
"1155","827","8699"
"1156","828","7736"
"1157","828","7137"
"1158","828","8294"
"1159","829","5279"
"1160","829","4555"
"1161","830","4086"
"1162","830","3848"
"1163","831","50"
"1164","831","3261"
"1165","831","7458"
"1166","832","4583"
"1167","832","4598"
"1168","832","1323"
"1169","834","1953"
"1170","834","1822"
"1171","835","868"
"1172","836","7849"
"1173","836","5184"
"1174","838","1429"
"1175","839","4523"
"1176","839","3139"
"1177","839","4272"
"1178","840","7583"
"1179","840","271"
"1180","840","2180"
"1181","841","6342"
"1182","844","6080"
"1183","845","4947"
"1184","846","2903"
"1185","847","4415"
"1186","847","8144"
"1187","847","5293"
"1188","848","3593"
"1189","848","897"
"1190","848","476"
"1191","849","6535"
"1192","850","8386"
"1193","852","2216"
"1194","853","7951"
"1195","853","6803"
"1196","857","7089"
"1197","859","7898"
"1198","860","4283"
"1199","860","4450"
"1200","861","5941"
"1201","861","6249"
"1202","862","4022"
"1203","863","1679"
"1204","863","372"
"1205","864","7597"
"1206","864","4555"
"1207","864","2884"
"1208","865","4659"
"1209","866","5195"
"1210","867","8214"
"1211","868","7301"
"1212","870","4508"
"1213","870","5250"
"1214","871","8301"
"1215","872","2413"
"1216","872","1228"
"1217","872","853"
"1218","873","5369"
"1219","873","3083"
"1220","873","4051"
"1221","875","6298"
"1222","875","2039"
"1223","880","8670"
"1224","881","2967"
"1225","882","8193"
"1226","883","5717"
"1227","883","580"
"1228","884","8413"
"1229","884","802"
"1230","886","1459"
"1231","887","1711"
"1232","892","5403"
"1233","892","8563"
"1234","893","6313"
"1235","894","6759"
"1236","895","7449"
"1237","897","4271"
"1238","898","8784"
"1239","899","5537"
"1240","899","8865"
"1241","900","6084"
"1242","900","7699"
"1243","900","6265"
"1244","901","2485"
"1245","901","7224"
"1246","901","1899"
"1247","902","5530"
"1248","902","4162"
"1249","902","5052"
"1250","906","2579"
"1251","906","7535"
"1252","906","1428"
"1253","908","5057"
"1254","908","4235"
"1255","910","1395"
"1256","911","7875"
"1257","911","1566"
"1258","912","3117"
"1259","912","5884"
"1260","913","2881"
"1261","914","498"
"1262","914","5628"
"1263","915","1889"
"1264","915","303"
"1265","916","7677"
"1266","916","5108"
"1267","916","2422"
"1268","917","1791"
"1269","917","2650"
"1270","917","3725"
"1271","918","4505"
"1272","918","5332"
"1273","920","1522"
"1274","920","2768"
"1275","921","8863"
"1276","922","1561"
"1277","922","767"
"1278","922","6380"
"1279","923","1442"
"1280","923","7465"
"1281","926","2668"
"1282","926","8875"
"1283","927","1939"
"1284","928","7536"
"1285","928","7511"
"1286","928","2689"
"1287","929","5061"
"1288","929","5228"
"1289","929","420"
"1290","930","3422"
"1291","930","6889"
"1292","930","8834"
"1293","931","8427"
"1294","931","3487"
"1295","931","5289"
"1296","932","2319"
"1297","933","4029"
"1298","933","1984"
"1299","934","3591"
"1300","935","8845"
"1301","936","8149"
"1302","936","3102"
"1303","936","5117"
"1304","937","5719"
"1305","938","1453"
"1306","938","50"
"1307","938","1748"
"1308","939","1789"
"1309","939","4474"
"1310","939","7882"
"1311","940","6736"
"1312","940","2874"
"1313","941","3530"
"1314","941","8969"
"1315","941","942"
"1316","942","3551"
"1317","944","3983"
"1318","944","2088"
"1319","944","8261"
"1320","945","4951"
"1321","945","2229"
"1322","947","8811"
"1323","948","6842"
"1324","949","5500"
"1325","951","5533"
"1326","951","6319"
"1327","952","355"
"1328","953","2250"
"1329","954","4855"
"1330","955","4227"
"1331","956","1475"
"1332","956","8167"
"1333","957","8771"
"1334","958","2304"
"1335","958","5867"
"1336","960","1263"
"1337","961","1397"
"1338","963","3920"
"1339","963","6780"
"1340","963","2639"
"1341","964","8899"
"1342","964","1422"
"1343","964","1808"
"1344","965","8090"
"1345","965","609"
"1346","967","6490"
"1347","967","8852"
"1348","968","1175"
"1349","969","3428"
"1350","970","4788"
"1351","970","4737"
"1352","971","345"
"1353","972","982"
"1354","972","1094"
"1355","973","5397"
"1356","974","1758"
"1357","974","30"
"1358","975","2323"
"1359","975","5180"
"1360","975","5864"
"1361","977","6930"
"1362","979","8731"
"1363","979","3744"
"1364","979","8242"
"1365","980","65"
"1366","980","679"
"1367","980","6284"
"1368","982","5158"
"1369","982","5824"
"1370","982","3677"
"1371","983","224"
"1372","984","3466"
"1373","984","5662"
"1374","984","7641"
"1375","985","5195"
"1376","985","308"
"1377","986","3718"
"1378","986","6002"
"1379","987","5040"
"1380","987","8434"
"1381","989","4788"
"1382","990","8093"
"1383","991","6893"
"1384","992","2239"
"1385","993","4701"
"1386","994","3001"
"1387","995","5054"
"1388","996","3460"
"1389","998","5246"
"1390","998","639"
"1391","999","3083"
"1392","999","1725"
"1393","999","2318"
"1394","1000","2747"
"1395","1000","3555"
"1396","1002","7301"
"1397","1002","6327"
"1398","1002","818"
"1399","1003","2381"
"1400","1003","4211"
"1401","1004","7280"
"1402","1005","1150"
"1403","1005","2065"
"1404","1005","5297"
"1405","1007","5514"
"1406","1008","2909"
"1407","1008","8612"
"1408","1008","1671"
"1409","1009","5952"
"1410","1010","7815"
"1411","1011","87"
"1412","1012","2980"
"1413","1012","8895"
"1414","1014","3650"
"1415","1014","8322"
"1416","1015","2330"
"1417","1015","1140"
"1418","1016","2787"
"1419","1017","8134"
"1420","1018","8453"
"1421","1019","1182"
"1422","1020","4342"
"1423","1024","6721"
"1424","1025","1287"
"1425","1025","4749"
"1426","1026","3752"
"1427","1027","2943"
"1428","1028","6763"
"1429","1031","2051"
"1430","1032","6180"
"1431","1032","7501"
"1432","1032","8756"
"1433","1034","4054"
"1434","1034","3946"
"1435","1034","2940"
"1436","1035","3965"
"1437","1035","1503"
"1438","1039","8157"
"1439","1039","4138"
"1440","1039","968"
"1441","1041","4276"
"1442","1041","6488"
"1443","1041","8595"
"1444","1042","3566"
"1445","1042","5760"
"1446","1042","3616"
"1447","1043","4097"
"1448","1043","8432"
"1449","1044","8954"
"1450","1044","8078"
"1451","1044","6318"
"1452","1045","2564"
"1453","1047","2246"
"1454","1048","8281"
"1455","1048","5500"
"1456","1049","3000"
"1457","1049","6986"
"1458","1049","7676"
"1459","1050","1848"
"1460","1050","3887"
"1461","1050","753"
"1462","1051","5976"
"1463","1051","6856"
"1464","1051","4960"
"1465","1052","8003"
"1466","1052","5482"
"1467","1052","7037"
"1468","1053","1615"
"1469","1053","1963"
"1470","1054","5829"
"1471","1054","2038"
"1472","1055","2730"
"1473","1056","2197"
"1474","1056","2622"
"1475","1056","38"
"1476","1057","1472"
"1477","1058","8511"
"1478","1060","5578"
"1479","1060","6766"
"1480","1062","1568"
"1481","1062","8675"
"1482","1062","4641"
"1483","1063","6961"
"1484","1063","7148"
"1485","1064","1695"
"1486","1065","6055"
"1487","1067","2557"
"1488","1067","4341"
"1489","1068","8744"
"1490","1069","2921"
"1491","1070","6444"
"1492","1070","8906"
"1493","1070","2961"
"1494","1071","3432"
"1495","1072","7013"
"1496","1073","6010"
"1497","1073","4508"
"1498","1074","910"
"1499","1074","4411"
"1500","1074","8396"
"1501","1075","4152"
