owner_ship_id,owner_id,unit_id
359,252,6719
360,252,5634
361,252,868
362,253,8994
363,253,4895
364,254,3767
365,255,8268
366,255,7749
367,255,912
368,256,5083
369,257,1476
370,258,7575
371,259,5258
372,259,779
373,259,8490
374,260,3685
375,261,8137
376,262,7625
377,262,3108
378,262,7363
379,264,4719
380,264,69
381,264,5846
382,265,3831
383,266,4692
384,267,5627
385,267,3631
386,268,6721
387,268,4847
388,269,1613
389,269,3042
390,269,3135
391,270,3319
392,271,2110
393,271,3645
394,271,6259
395,272,6930
396,273,5670
397,274,4528
398,275,3054
399,275,5008
400,276,2408
401,276,598
402,277,3753
403,278,8045
404,279,5442
405,279,8666
406,279,2474
407,280,1989
408,280,4600
409,281,3841
410,281,4154
411,282,1644
412,282,6233
413,283,5199
414,284,333
415,284,1321
416,284,8972
417,285,6965
418,287,932
419,288,3849
420,289,3751
421,290,6741
422,290,8250
423,291,2789
424,291,7905
425,292,5778
426,293,4981
427,293,8243
428,293,8176
429,294,6827
430,294,1422
431,294,1203
432,295,7828
433,296,4856
434,297,5989
435,298,8970
436,299,177
437,300,2755
438,301,3519
439,302,8455
440,303,8192
441,304,1373
442,304,7895
443,305,2419
444,306,3127
445,307,1712
446,307,6952
447,308,3244
448,309,7616
449,310,1210
450,310,1470
451,311,5233
452,312,4806
453,312,6522
454,313,1603
455,314,6249
456,315,6639
457,316,3915
458,318,7876
459,319,6649
460,320,7942
461,321,8769
462,321,7528
463,321,6882
464,322,3772
465,323,5434
466,324,1595
467,325,7894
468,326,8092
469,327,2068
470,328,6320
471,330,5309
472,331,4514
473,331,2672
474,332,6030
475,333,6982
476,334,8094
477,334,3526
478,335,6112
479,335,3037
480,335,6373
481,336,4707
482,337,1448
483,338,7152
484,338,8674
485,339,719
486,339,3784
487,340,4185
488,341,4152
489,342,5768
490,342,8922
491,343,5552
492,343,8434
493,343,1000
494,344,1956
495,345,6794
496,347,5966
497,348,1498
498,348,4011
499,349,3989
500,349,3968
501,350,4351
502,350,3073
503,351,690
504,352,8594
505,354,6707
506,355,5909
507,356,6805
508,356,4070
509,357,2800
510,357,2712
511,358,3690
512,359,1174
513,360,8918
514,361,545
515,361,887
516,362,4769
517,363,2015
518,363,4902
519,363,1016
520,364,7802
521,364,8861
522,365,3132
523,366,3168
524,366,3089
525,366,7762
526,367,1158
527,367,3966
528,367,6848
529,368,1903
530,369,8509
531,370,2889
532,371,1980
533,371,4624
534,372,1328
535,373,7174
536,373,5431
537,374,5441
538,374,7743
539,375,7387
540,375,4489
541,376,7260
542,376,6058
543,376,5439
544,377,5380
545,377,8433
546,378,5785
547,379,8438
548,379,3007
549,380,7417
550,381,1680
551,382,370
552,383,3516
553,384,2397
554,385,6830
555,386,2675
556,386,5049
557,387,6848
558,388,5474
559,388,5896
560,389,6880
561,390,2804
562,390,8805
563,392,5304
564,392,6353
565,392,7862
566,393,5000
567,394,4622
568,395,1610
569,395,4001
570,396,7437
571,396,6008
572,396,5583
573,397,3541
574,398,2803
575,399,983
576,401,165
577,402,4527
578,403,4880
579,405,6406
580,405,2157
581,405,2033
582,406,6655
583,406,6110
584,407,4783
585,408,4734
586,409,6049
587,410,7238
588,411,7815
589,411,3916
590,411,5678
591,412,2510
592,413,8770
593,414,3987
594,415,3086
595,416,1020
596,418,1213
597,418,6413
598,418,4367
599,419,2289
600,420,3180
601,421,4556
602,421,6232
603,422,294
604,423,3411
605,423,6283
606,424,2672
607,425,2808
608,426,6486
609,427,7415
610,428,1273
611,428,50
612,428,7786
613,429,7094
614,429,1228
615,430,4791
616,430,3548
617,430,1359
618,431,4627
619,431,6443
620,432,4726
621,433,5304
622,434,7101
623,435,565
624,436,5769
625,437,5681
626,437,1003
627,437,3416
628,438,832
629,438,7061
630,438,5152
631,439,7881
632,439,2131
633,439,5332
634,440,2320
635,440,3496
636,441,4407
637,441,8040
638,442,6662
639,442,5584
640,443,2827
641,443,4888
642,443,176
643,444,4495
644,444,7950
645,444,3560
646,445,8785
647,446,6530
648,447,7709
649,448,55
650,449,2050
651,449,5976
652,450,8231
653,451,8671
654,452,585
655,452,1359
656,454,4881
657,455,1210
658,455,8763
659,455,7277
660,456,5050
661,457,1781
662,458,7846
663,459,3769
664,460,3462
665,461,8944
666,462,4556
667,462,7881
668,463,452
669,463,30
670,463,638
671,464,3024
672,464,2588
673,465,5947
674,466,4380
675,467,7472
676,467,6163
677,467,4653
678,468,891
679,469,2634
680,470,5838
681,470,4974
682,470,219
683,471,5374
684,472,8142
685,473,7245
686,473,5873
687,474,8744
688,474,7343
689,475,7344
690,476,8032
691,476,1143
692,477,4604
693,478,5340
694,479,2275
695,479,4845
696,480,1723
697,481,7751
698,482,5471
699,483,2002
700,484,1116
701,485,3666
702,485,7199
703,486,2754
704,487,5109
705,488,8554
706,489,3800
707,490,7670
708,491,2448
709,492,6763
710,492,1926
711,493,8723
712,494,6283
713,495,8022
714,495,1837
715,496,3230
716,497,5711
717,498,4221
718,498,4448
719,499,8142
720,500,564
721,500,1677
722,500,559
723,501,7327
724,502,5778
725,503,7905
726,503,670
727,504,4076
728,505,6479
729,505,3965
730,506,5304
731,506,2213
732,507,1586
733,508,7441
734,509,6528
735,510,1977
736,511,3833
737,512,5293
738,512,4248
739,514,4078
740,515,3450
741,516,3235
742,516,6894
743,516,1818
744,517,2002
745,518,5500
746,519,1564
747,519,2926
748,520,8355
749,521,8518
750,522,5680
751,522,8159
752,524,6349
753,525,7750
754,526,5149
755,527,1877
756,528,5994
757,528,2183
758,529,3980
759,530,6994
760,531,958
761,531,1097
762,532,2065
763,533,8693
764,533,5176
765,533,999
766,534,455
767,536,7025
768,537,6774
769,538,3611
770,538,2264
771,539,5603
772,540,219
773,540,123
774,541,5705
775,542,117
776,543,1305
777,544,8569
778,544,5684
779,545,2177
780,546,6462
781,547,5516
782,548,5414
783,548,781
784,549,6489
785,550,81
786,550,1208
787,551,1268
788,552,3580
789,553,3378
790,554,3395
791,555,1095
792,556,119
793,556,2269
794,556,6247
795,557,8759
796,558,6632
797,559,6677
798,559,2118
799,560,4587
800,561,6782
801,562,617
802,562,8279
803,563,2743
804,564,7152
805,565,6876
806,566,2218
807,567,6221
808,568,8008
809,569,2663
810,570,5990
811,571,1753
812,572,6844
813,572,5789
814,573,7508
815,573,5543
816,574,3630
817,575,4971
818,575,5672
819,576,1540
820,577,1495
821,578,3843
822,578,1507
823,578,8828
824,579,6290
825,581,4989
826,582,6500
827,583,250
828,583,3007
829,583,3623
830,584,5479
831,586,7581
832,587,6681
833,587,1369
834,588,149
835,588,6693
836,588,2321
837,589,6544
838,590,8487
839,591,461
840,593,8272
841,594,2868
842,594,1244
843,595,2323
844,596,4184
845,598,6010
846,599,236
847,600,4406
848,600,4741
849,602,2221
850,603,6900
851,603,7618
852,603,2133
853,604,4077
854,604,7432
855,605,4220
856,605,1660
857,606,2842
858,607,160
859,608,6910
860,610,3192
861,610,5589
862,611,7574
863,612,1302
864,613,1860
865,614,1018
866,615,8843
867,616,840
868,617,6607
869,617,1799
870,618,525
871,619,2033
872,620,8922
873,621,7689
874,621,5692
875,621,375
876,622,3829
877,623,1893
878,624,7824
879,625,1734
880,626,7651
881,628,451
882,629,6756
883,630,7100
884,630,8624
885,631,7956
886,632,981
887,633,1897
888,634,5241
889,635,2971
890,636,7609
891,636,4046
892,636,4595
893,637,7453
894,637,2748
895,638,3302
896,638,2629
897,639,629
898,640,8595
899,640,4751
900,641,5786
901,642,4435
902,642,3124
903,643,416
904,643,5522
905,644,6289
906,644,7878
907,644,617
908,645,8782
909,646,7151
910,647,8864
911,647,8433
912,647,2581
913,648,5812
914,649,6349
915,650,4456
916,650,4822
917,650,397
918,651,5257
919,652,6441
920,653,899
921,653,3343
922,654,3351
923,655,7894
924,656,5070
925,656,2703
926,656,5301
927,658,1551
928,658,2175
929,659,3374
930,659,6265
931,660,7151
932,660,7909
933,661,7941
934,662,4804
935,663,524
936,664,1289
937,664,4442
938,665,2926
939,666,6879
940,667,245
941,668,461
942,670,2923
943,671,8535
944,671,7805
945,672,2630
946,673,7243
947,674,193
948,674,243
949,675,4970
950,676,2736
951,677,4419
952,679,672
953,680,5790
954,681,2336
955,681,5955
956,682,7474
957,682,4109
958,683,4824
959,684,4705
960,685,7581
961,686,6942
962,686,3936
963,687,2666
964,687,403
965,688,4352
966,689,7736
967,690,7137
968,690,8294
969,690,8126
970,691,7557
971,692,50
972,693,8972
973,694,4598
974,695,1695
975,695,6890
976,696,3946
977,697,7849
978,698,1913
979,699,8742
980,700,4523
981,700,3139
982,701,4272
983,702,271
984,703,4217
985,704,6342
986,704,555
987,705,3550
988,706,4947
989,707,6118
990,707,2903
991,708,8144
992,709,3593
993,710,4085
994,711,6535
995,711,4039
996,711,8386
997,713,8090
998,714,6803
999,714,1114
1000,714,182
1001,715,7089
1002,717,7898
1003,717,6264
1004,718,4283
1005,718,4450
1006,719,5941
1007,719,6249
1008,720,5509
1009,720,4022
1010,721,1679
1011,721,372
1012,722,4555
1013,723,2884
1014,723,4961
1015,724,5195
1016,725,5403
1017,725,8214
1018,725,6045
1019,726,6560
1020,727,5250
1021,728,8301
1022,729,1228
1023,730,5369
1024,731,4051
1025,731,1842
1026,731,6788
1027,732,2039
1028,733,1027
1029,733,1773
1030,735,2199
1031,735,2967
1032,735,6010
1033,736,7006
1034,736,5717
1035,737,6632
1036,737,8413
1037,739,1459
1038,739,5481
1039,740,1711
1040,740,1030
1041,741,1958
1042,742,7353
1043,742,5403
1044,743,6313
1045,744,3415
1046,745,222
1047,746,5896
1048,747,7321
1049,747,5537
1050,747,8865
1051,748,7699
1052,749,2485
1053,750,5530
1054,751,937
1055,753,7535
1056,754,1500
1057,754,6759
1058,754,5057
1059,755,4235
1060,755,1479
1061,756,1395
1062,756,7419
1063,757,8062
1064,758,5884
1065,759,2881
1066,760,6228
1067,760,498
1068,760,5628
1069,761,1889
1070,763,2422
1071,764,2650
1072,765,4505
1073,766,10
1074,767,2768
1075,768,8863
1076,769,767
1077,770,7105
1078,770,1442
1079,771,972
1080,773,8875
1081,774,1939
1082,775,7536
1083,775,7511
1084,776,5061
1085,776,5228
1086,778,3422
1087,778,6889
1088,779,8834
1089,779,8427
1090,780,3487
1091,780,5289
1092,781,2698
1093,781,2319
1094,782,4029
1095,783,3562
1096,784,5274
1097,784,8845
1098,785,8149
1099,785,3102
1100,785,5117
1101,786,5719
1102,787,50
1103,788,1789
1104,789,7882
1105,790,6736
1106,791,8831
1107,792,3530
1108,792,8969
1109,792,942
1110,793,5011
1111,794,8264
1112,795,3983
1113,795,2088
1114,795,8261
1115,796,2229
1116,797,8811
1117,798,6842
1118,799,3702
1119,799,5500
1120,800,7328
1121,801,6319
1122,802,355
1123,803,2071
1124,804,4227
1125,805,8167
1126,806,7063
1127,807,5867
1128,808,1263
1129,809,4406
1130,809,1397
1131,809,581
1132,810,3920
1133,810,6780
1134,811,8899
1135,812,1422
1136,812,1808
1137,813,609
1138,815,7889
1139,815,6490
1140,816,4630
1141,817,3428
1142,818,4788
1143,819,345
1144,820,1094
1145,821,7103
1146,822,30
1147,823,5180
1148,824,1378
1149,825,1946
1150,826,3744
1151,827,65
1152,829,339
1153,830,5824
1154,831,224
1155,832,3466
1156,833,7641
1157,834,308
1158,835,3718
1159,835,6002
1160,836,5040
1161,836,8434
1162,837,3697
1163,838,5602
1164,838,8093
1165,839,5460
1166,840,2239
1167,840,4092
1168,841,3584
1169,841,3001
1170,842,5054
1171,843,3460
1172,844,5246
1173,846,1725
1174,847,7109
1175,848,504
1176,849,6327
1177,851,4211
1178,852,7280
1179,853,1150
1180,853,2065
1181,854,5297
1182,854,1760
1183,855,5514
1184,856,8771
1185,856,2909
1186,857,1671
1187,857,5248
1188,857,5952
1189,858,2166
1190,860,2980
1191,861,993
1192,862,3650
1193,863,2330
1194,864,2787
1195,865,2660
1196,866,1182
1197,867,4342
1198,867,714
1199,867,1038
1200,868,4741
1201,868,6721
1202,869,4749
1203,870,4966
1204,870,3752
1205,871,2943
1206,872,6763
1207,874,5690
1208,874,2051
1209,875,7501
1210,876,4054
1211,877,2940
1212,877,7920
1213,878,1503
1214,879,422
1215,879,1972
1216,880,4138
1217,881,1747
1218,881,8921
1219,882,8595
1220,883,3566
1221,884,3616
1222,884,6682
1223,885,8432
1224,886,8954
1225,887,3941
1226,888,5220
1227,889,2246
1228,889,6782
1229,890,5500
1230,891,3000
1231,891,6986
1232,892,1848
1233,893,5976
1234,894,8003
1235,895,7236
1236,896,7285
1237,897,5945
1238,898,8791
1239,898,2197
1240,899,2622
1241,899,38
1242,900,5196
1243,901,1496
1244,902,5578
1245,902,6766
1246,903,948
1247,903,1568
1248,904,4641
1249,905,7148
1250,906,2706
1251,907,387
1252,908,2557
1253,908,4341
1254,909,2413
1255,910,6444
1256,911,8906
1257,911,2961
1258,911,5605
1259,912,2813
1260,912,7013
1261,913,4508
1262,914,910
1263,915,8396
1264,915,4408
1265,916,4677
1266,916,8873
1267,917,5160
1268,918,5513
1269,919,277
1270,920,3556
1271,921,4373
1272,922,8177
1273,923,2783
1274,924,989
1275,925,905
1276,926,8140
1277,927,8101
1278,928,5147
1279,928,8381
1280,929,1105
1281,930,8063
1282,930,7768
1283,930,7137
1284,931,897
1285,931,5491
1286,932,84
1287,933,1336
1288,934,8027
1289,935,6196
1290,936,8748
1291,937,4537
1292,937,2766
1293,938,6050
1294,938,1385
1295,939,3120
1296,940,1888
1297,941,4402
1298,942,7473
1299,942,8906
1300,942,3261
1301,943,7176
1302,945,6894
1303,945,1997
1304,945,1361
1305,946,95
1306,947,1985
1307,948,8810
1308,949,8588
1309,950,7711
1310,952,2674
1311,952,8858
1312,953,7204
1313,953,8391
1314,954,5490
1315,955,1449
1316,956,1926
1317,957,8191
1318,958,7659
1319,959,1529
1320,959,5357
1321,959,4254
1322,960,1059
1323,961,5710
1324,962,6284
1325,963,7793
1326,964,1281
1327,964,3012
1328,965,3524
1329,966,6831
1330,966,2849
1331,967,5476
1332,967,2897
1333,967,7572
1334,968,4597
1335,969,1979
1336,969,2542
1337,970,7677
1338,970,3868
1339,971,8395
1340,971,7584
1341,971,6834
1342,973,2927
1343,974,7287
1344,974,5333
1345,975,4501
1346,976,7951
1347,977,6669
1348,978,7579
1349,979,5378
1350,979,7999
1351,981,7409
1352,982,71
1353,983,2612
1354,984,4575
1355,985,4576
1356,986,278
1357,987,8212
1358,988,1600
1359,988,8833
1360,989,4722
1361,990,4107
1362,991,4009
1363,991,5038
1364,992,5999
1365,992,3377
1366,993,4274
1367,994,8791
1368,994,7821
1369,994,1210
1370,995,6248
1371,995,356
1372,996,8929
1373,997,5828
1374,998,1969
1375,998,1633
1376,999,7158
1377,999,1190
1378,1000,7573
1379,1000,860
1380,1001,3656
1381,1002,3381
1382,1003,4854
1383,1003,77
1384,1004,7431
1385,1004,4959
1386,1005,1126
1387,1005,7974
1388,1006,5964
1389,1007,2437
1390,1007,5578
1391,1008,2785
1392,1009,8317
1393,1010,2804
1394,1012,6272
1395,1013,2435
1396,1014,8044
1397,1015,5755
1398,1015,1464
1399,1016,5078
1400,1016,3734
1401,1017,5987
1402,1017,981
1403,1017,3462
1404,1018,1657
1405,1019,7164
1406,1020,7876
1407,1021,8776
1408,1022,1222
1409,1023,5691
1410,1025,573
1411,1026,8654
1412,1027,2648
1413,1028,7736
1414,1028,1220
1415,1029,4079
1416,1030,8426
1417,1031,2421
1418,1032,2353
1419,1033,3774
1420,1034,3135
1421,1035,3180
1422,1035,41
1423,1036,24
1424,1037,5615
1425,1037,3040
1426,1038,4172
1427,1038,7692
1428,1039,2617
1429,1040,4015
1430,1041,178
1431,1041,2395
1432,1042,5886
1433,1042,7931
1434,1042,3232
1435,1043,8580
1436,1043,6410
1437,1044,4635
1438,1044,3717
1439,1045,4153
1440,1046,52
1441,1046,3356
1442,1046,6861
1443,1047,1702
1444,1048,2460
1445,1049,3408
1446,1050,8255
1447,1051,6330
1448,1051,3668
1449,1052,7240
1450,1053,1201
1451,1054,5127
1452,1055,2702
1453,1056,7792
1454,1056,8929
1455,1057,7693
1456,1057,5003
1457,1058,1237
1458,1058,5562
1459,1059,4037
1460,1060,143
1461,1060,6092
1462,1061,2556
1463,1061,322
1464,1062,1664
1465,1064,4552
1466,1065,3449
1467,1065,5333
1468,1065,5075
1469,1066,3146
1470,1067,6591
1471,1068,7338
1472,1069,897
1473,1070,7191
1474,1071,6854
1475,1073,654
1476,1074,5791
1477,1075,8695
1478,1076,5721
1479,1077,6686
1480,1077,4511
1481,1078,5586
1482,1079,8657
1483,1079,3153
1484,1080,358
1485,1081,7526
1486,1082,7647
1487,1082,363
1488,1082,2403
1489,1083,1005
1490,1083,2384
1491,1083,3822
1492,1084,6772
1493,1085,4444
1494,1085,2079
1495,1086,7363
1496,1086,2760
1497,1087,6423
1498,1087,5261
1499,1088,7242
1500,1088,5
1501,1089,1316
1502,1089,1208
1503,1090,1816
1504,1091,5256
1505,1091,4309
1506,1092,664
1507,1092,7537
1508,1093,6363
1509,1094,8294
1510,1095,7082
1511,1095,3201
1512,1096,6748
1513,1097,2610
1514,1098,6532
1515,1099,8254
1516,1100,8068
1517,1101,8864
1518,1101,1257
1519,1101,2443
1520,1102,228
1521,1102,8078
1522,1102,7140
1523,1103,5023
1524,1104,2641
1525,1105,7202
1526,1105,4769
1527,1106,1839
1528,1106,6164
1529,1107,7959
1530,1109,6332
1531,1110,8040
1532,1111,1081
1533,1111,2753
1534,1112,4303
1535,1113,6045
1536,1114,2009
1537,1114,1860
1538,1115,7788
1539,1115,7697
1540,1116,6793
1541,1117,142
1542,1117,7251
1543,1118,4956
1544,1119,5832
1545,1120,3298
1546,1121,7976
1547,1121,2475
1548,1122,8632
1549,1123,7967
1550,1124,7950
1551,1124,2424
1552,1124,4225
1553,1125,7408
1554,1126,8469
1555,1127,1864
1556,1129,3475
1557,1130,1808
1558,1130,1136
1559,1131,6241
1560,1132,6369
1561,1132,6981
1562,1133,741
1563,1133,3513
1564,1134,4203
1565,1134,950
1566,1134,772
1567,1135,4751
1568,1135,7300
1569,1136,7372
1570,1137,6122
1571,1138,8084
1572,1139,3193
1573,1140,1378
1574,1141,1044
1575,1141,4605
1576,1141,1742
1577,1142,4042
1578,1143,2008
1579,1144,749
1580,1145,3529
1581,1145,6102
1582,1146,3407
1583,1147,3025
1584,1147,5436
1585,1148,3140
1586,1149,4042
1587,1150,625
1588,1151,5400
1589,1152,488
1590,1153,641
1591,1154,2896
1592,1155,4614
1593,1156,1789
1594,1157,1557
1595,1158,2283
1596,1159,439
1597,1159,172
1598,1160,437
1599,1160,8430
1600,1161,8188
1601,1161,2426
1602,1162,970
1603,1162,2294
1604,1163,8174
1605,1164,3623
1606,1164,1967
1607,1165,6226
1608,1165,4360
1609,1166,5763
1610,1167,8340
1611,1168,5909
1612,1169,4655
1613,1169,8836
1614,1169,3792
1615,1170,5780
1616,1170,2610
1617,1171,276
1618,1172,5568
1619,1173,5212
1620,1173,6127
1621,1174,5590
1622,1175,6213
1623,1177,7523
1624,1177,388
1625,1178,5453
1626,1179,3926
1627,1179,12
1628,1180,1300
1629,1181,3114
1630,1182,4299
1631,1183,4588
1632,1183,2518
1633,1184,3789
1634,1185,4034
1635,1185,3126
1636,1185,8767
1637,1186,4041
1638,1187,7202
1639,1188,6029
1640,1188,8656
1641,1189,5293
1642,1190,8950
1643,1191,6059
1644,1192,7967
1645,1193,3609
1646,1194,808
1647,1194,967
1648,1195,1332
1649,1196,8930
1650,1197,5642
1651,1198,7516
1652,1199,8897
1653,1199,3685
1654,1199,6415
1655,1200,4535
1656,1200,5607
1657,1200,6886
1658,1201,7908
1659,1202,8069
1660,1203,6783
1661,1203,5176
1662,1203,7300
1663,1204,4215
1664,1205,3679
1665,1205,5668
1666,1206,6901
1667,1206,8037
1668,1207,7186
1669,1208,1280
1670,1210,8636
1671,1211,1912
1672,1212,2845
1673,1212,5180
1674,1213,2629
1675,1214,8465
1676,1215,7037
1677,1216,4891
1678,1217,8317
1679,1218,7748
1680,1219,2727
1681,1220,5111
1682,1221,4734
1683,1221,4023
1684,1222,3117
1685,1223,681
1686,1224,5776
1687,1224,7281
1688,1224,2314
1689,1225,8100
1690,1225,4438
1691,1226,2534
1692,1227,2928
1693,1228,6200
1694,1229,8680
1695,1229,2450
1696,1230,3570
1697,1231,2379
1698,1232,4510
1699,1232,2396
1700,1233,978
1701,1233,1909
1702,1234,5574
1703,1234,8875
1704,1234,3104
1705,1235,1671
1706,1235,5473
1707,1236,3132
1708,1237,5093
1709,1237,6885
1710,1238,8822
1711,1239,4513
1712,1240,7878
1713,1241,7874
1714,1241,8311
1715,1242,5512
1716,1242,1246
1717,1243,1090
1718,1244,8415
1719,1245,4993
1720,1245,301
1721,1245,4768
1722,1246,1966
1723,1246,1165
1724,1247,7716
1725,1247,7682
1726,1248,912
1727,1250,2442
1728,1250,1899
1729,1251,1295
1730,1252,632
1731,1253,476
1732,1254,1110
1733,1255,6184
1734,1256,1075
1735,1257,838
1736,1258,8445
1737,1258,4693
1738,1258,1687
1739,1259,5506
1740,1260,8629
1741,1261,3622
1742,1262,3212
1743,1262,2917
1744,1263,5770
1745,1264,4452
1746,1267,4752
1747,1268,3811
1748,1269,7586
1749,1270,5187
1750,1271,6825
1751,1271,1730
1752,1272,5211
1753,1273,7975
1754,1275,8565
1755,1276,3500
1756,1276,204
1757,1276,5237
1758,1278,6453
1759,1279,748
1760,1279,5803
1761,1280,8229
1762,1280,6826
1763,1281,2359
1764,1282,7867
1765,1283,165
1766,1283,8264
1767,1284,2656
1768,1285,1181
1769,1285,1122
1770,1286,220
1771,1287,3902
1772,1288,4814
1773,1289,7218
1774,1289,5039
1775,1290,4684
1776,1291,2128
1777,1292,6211
1778,1293,785
1779,1294,437
1780,1295,2165
1781,1296,8736
1782,1296,5802
1783,1297,7520
1784,1297,6123
1785,1297,4469
1786,1298,659
1787,1299,4397
1788,1301,5380
1789,1301,2999
1790,1301,5187
1791,1302,7391
1792,1303,4384
1793,1303,5492
1794,1304,6027
1795,1305,618
1796,1306,2637
1797,1307,5928
1798,1308,5212
1799,1309,8209
1800,1310,6140
1801,1311,4139
1802,1312,2800
1803,1312,3449
1804,1312,609
1805,1314,6305
1806,1314,7934
1807,1315,8391
1808,1315,6781
1809,1316,975
1810,1317,4540
1811,1318,6314
1812,1319,506
1813,1320,4071
1814,1320,3284
1815,1320,7946
1816,1321,1132
1817,1322,3270
1818,1323,1498
1819,1323,4016
1820,1324,1308
1821,1325,4725
1822,1325,3065
1823,1325,6425
1824,1326,93
1825,1327,8268
1826,1328,1317
1827,1329,6380
1828,1330,4189
1829,1330,271
1830,1331,6453
1831,1331,6737
1832,1333,8091
1833,1333,5528
1834,1333,2264
1835,1334,4650
1836,1334,2620
1837,1335,7520
