owner_ship_id,owner_id,unit_id
157,110,8393
158,111,1033
159,112,5751
160,112,1350
161,112,1078
162,113,1730
163,113,6744
164,113,2773
165,114,4374
166,114,733
167,115,3265
168,115,3106
169,115,8583
170,116,7811
171,117,4991
172,117,8828
173,117,7263
174,118,6637
175,120,6939
176,121,575
177,122,1901
178,123,2201
179,124,149
180,125,7557
181,126,6716
182,127,3544
183,129,7577
184,129,1757
185,129,7570
186,130,5517
187,131,6645
188,132,1935
189,133,3893
190,134,5576
191,134,8349
192,135,6315
193,135,8480
194,136,3818
195,137,1793
196,138,15
197,139,6079
198,139,3511
199,139,5826
200,140,1779
201,140,937
202,141,5744
203,142,7012
204,142,7254
205,143,8598
206,143,7639
207,143,8070
208,144,5769
209,144,8552
210,145,5810
211,146,3949
212,146,256
213,147,6695
214,147,2431
215,147,820
216,148,8078
217,148,2558
218,149,2781
219,149,7287
220,150,4642
221,151,720
222,152,2585
223,153,4527
224,154,3216
225,154,8554
226,156,1616
227,156,1701
228,156,4144
229,157,3514
230,157,7162
231,158,3295
232,158,1250
233,159,8870
234,160,8481
235,161,3662
236,162,7150
237,163,3884
238,164,359
239,165,7732
240,165,2712
241,165,5995
242,166,4338
243,167,4301
244,167,2522
245,168,6702
246,169,6770
247,169,8331
248,170,2940
249,171,8131
250,172,1464
251,172,2149
252,173,1556
253,174,6261
254,174,6820
255,175,3282
256,176,4011
257,177,287
258,178,3338
259,179,8531
260,179,3912
261,179,6768
262,180,5855
263,182,6693
264,183,8567
265,183,2698
266,183,2060
267,184,6964
268,184,3573
269,184,7309
270,185,3834
271,186,8345
272,187,2356
273,188,3259
274,188,4946
275,189,1503
276,190,838
277,190,4992
278,191,7949
279,192,7949
280,193,497
281,193,8038
282,193,2505
283,194,1091
284,194,6685
285,195,7838
286,196,8481
287,197,3816
288,198,7513
289,198,4736
290,199,834
291,199,1870
292,199,4012
293,200,6161
294,201,3825
295,202,2839
296,203,5385
297,204,1288
298,205,2612
299,206,263
300,207,5171
301,208,7302
302,209,8675
303,209,5790
304,210,7512
305,211,7715
306,211,6044
307,212,6336
308,213,7597
309,213,7587
310,214,4650
311,214,1145
312,215,3203
313,216,4295
314,217,6114
315,218,3764
316,218,8036
317,219,5488
318,219,6092
319,219,949
320,220,2237
321,221,7520
322,222,6705
323,223,5227
324,224,8305
325,225,4716
326,226,507
327,227,19
328,228,1552
329,229,5817
330,229,199
331,230,2784
332,231,2955
333,232,2193
334,232,4601
335,233,975
336,233,1936
337,234,7373
338,235,7431
339,236,6719
340,236,5634
341,236,868
342,237,8994
343,237,4895
344,238,3767
345,239,8268
346,239,7749
347,239,912
348,240,5083
349,241,1476
350,242,7575
351,243,5258
352,243,779
353,243,8490
354,244,3685
355,245,8137
356,246,7625
357,246,3108
358,246,7363
359,248,4719
360,248,69
361,248,5846
362,249,3831
363,250,4692
364,251,5627
365,251,3631
366,252,6721
367,252,4847
368,253,1613
369,253,3042
370,253,3135
371,254,3319
372,255,2110
373,255,3645
374,255,6259
375,256,6930
376,257,5670
377,258,4528
378,259,3054
379,259,5008
380,260,2408
381,260,598
382,261,3753
383,262,8045
384,263,5442
385,263,8666
386,263,2474
387,264,1989
388,264,4600
389,265,3841
390,265,4154
391,266,1644
392,266,6233
393,267,5199
394,268,333
395,268,1321
396,268,8972
397,269,6965
398,271,932
399,272,3849
400,273,3751
401,274,6741
402,274,8250
403,275,2789
404,275,7905
405,276,5778
406,277,4981
407,277,8243
408,277,8176
409,278,6827
410,278,1422
411,278,1203
412,279,7828
413,280,4856
414,281,5989
415,282,8970
416,283,177
417,284,2755
418,285,3519
419,286,8455
420,287,8192
421,288,1373
422,288,7895
423,289,2419
424,290,3127
425,291,1712
426,291,6952
427,292,3244
428,293,7616
429,294,1210
430,294,1470
431,295,5233
432,296,4806
433,296,6522
434,297,1603
435,298,6249
436,299,6639
437,300,3915
438,302,7876
439,303,6649
440,304,7942
441,305,8769
442,305,7528
443,305,6882
444,306,3772
445,307,5434
446,308,1595
447,309,7894
448,310,8092
449,311,2068
450,312,6320
451,314,5309
452,315,4514
453,315,2672
454,316,6030
455,317,6982
456,318,8094
457,318,3526
458,319,6112
459,319,3037
460,319,6373
461,320,4707
462,321,1448
463,322,7152
464,322,8674
465,323,719
466,323,3784
467,324,4185
468,325,4152
469,326,5768
470,326,8922
471,327,5552
472,327,8434
473,327,1000
474,328,1956
475,329,6794
476,331,5966
477,332,1498
478,332,4011
479,333,3989
480,333,3968
481,334,4351
482,334,3073
483,335,690
484,336,8594
485,338,6707
486,339,5909
487,340,6805
488,340,4070
489,341,2800
490,341,2712
491,342,3690
492,343,1174
493,344,8918
494,345,545
495,345,887
496,346,4769
497,347,2015
498,347,4902
499,347,1016
500,348,7802
501,348,8861
502,349,3132
503,350,3168
504,350,3089
505,350,7762
506,351,1158
507,351,3966
508,351,6848
509,352,1903
510,353,8509
511,354,2889
512,355,1980
513,355,4624
514,356,1328
515,357,7174
516,357,5431
517,358,5441
518,358,7743
519,359,7387
520,359,4489
521,360,7260
522,360,6058
523,360,5439
524,361,5380
525,361,8433
526,362,5785
527,363,8438
528,363,3007
529,364,7417
530,365,1680
531,366,370
532,367,3516
533,368,2397
534,369,6830
535,370,2675
536,370,5049
537,371,6848
538,372,5474
539,372,5896
540,373,6880
541,374,2804
542,374,8805
543,376,5304
544,376,6353
545,376,7862
546,377,5000
547,378,4622
548,379,1610
549,379,4001
550,380,7437
551,380,6008
552,380,5583
553,381,3541
554,382,2803
555,383,983
556,385,165
557,386,4527
558,387,4880
559,389,6406
560,389,2157
561,389,2033
562,390,6655
563,390,6110
564,391,4783
565,392,4734
566,393,6049
567,394,7238
568,395,7815
569,395,3916
570,395,5678
571,396,2510
572,397,8770
573,398,3987
574,399,3086
575,400,1020
576,402,1213
577,402,6413
578,402,4367
579,403,2289
580,404,3180
581,405,4556
582,405,6232
583,406,294
584,407,3411
585,407,6283
586,408,2672
587,409,2808
588,410,6486
589,411,7415
590,412,1273
591,412,50
592,412,7786
593,413,7094
594,413,1228
595,414,4791
596,414,3548
597,414,1359
598,415,4627
599,415,6443
600,416,4726
601,417,5304
602,418,7101
603,419,565
604,420,5769
605,421,5681
606,421,1003
607,421,3416
608,422,832
609,422,7061
610,422,5152
611,423,7881
612,423,2131
613,423,5332
614,424,2320
615,424,3496
616,425,4407
617,425,8040
618,426,6662
619,426,5584
620,427,2827
621,427,4888
622,427,176
623,428,4495
624,428,7950
625,428,3560
626,429,8785
627,430,6530
628,431,7709
629,432,55
630,433,2050
631,433,5976
632,434,8231
633,435,8671
634,436,585
635,436,1359
636,438,4881
637,439,1210
638,439,8763
639,439,7277
640,440,5050
641,441,1781
642,442,7846
643,443,3769
644,444,3462
645,445,8944
646,446,4556
647,446,7881
648,447,452
649,447,30
650,447,638
651,448,3024
652,448,2588
653,449,5947
654,450,4380
655,451,7472
656,451,6163
657,451,4653
658,452,891
659,453,2634
660,454,5838
661,454,4974
662,454,219
663,455,5374
664,456,8142
665,457,7245
666,457,5873
667,458,8744
668,458,7343
669,459,7344
670,460,8032
671,460,1143
672,461,4604
673,462,5340
674,463,2275
675,463,4845
676,464,1723
677,465,7751
678,466,5471
679,467,2002
680,468,1116
681,469,3666
682,469,7199
683,470,2754
684,471,5109
685,472,8554
686,473,3800
687,474,7670
688,475,2448
689,476,6763
690,476,1926
691,477,8723
692,478,6283
693,479,8022
694,479,1837
695,480,3230
696,481,5711
697,482,4221
698,482,4448
699,483,8142
700,484,564
701,484,1677
702,484,559
703,485,7327
704,486,5778
705,487,7905
706,487,670
707,488,4076
708,489,6479
709,489,3965
710,490,5304
711,490,2213
712,491,1586
713,492,7441
714,493,6528
715,494,1977
716,495,3833
717,496,5293
718,496,4248
719,498,4078
720,499,3450
721,500,3235
722,500,6894
723,500,1818
724,501,2002
725,502,5500
726,503,1564
727,503,2926
728,504,8355
729,505,8518
730,506,5680
731,506,8159
732,508,6349
733,509,7750
734,510,5149
735,511,1877
736,512,5994
737,512,2183
738,513,3980
739,514,6994
740,515,958
741,515,1097
742,516,2065
743,517,8693
744,517,5176
745,517,999
746,518,455
747,520,7025
748,521,6774
749,522,3611
750,522,2264
751,523,5603
752,524,219
753,524,123
754,525,5705
755,526,117
756,527,1305
757,528,8569
758,528,5684
759,529,2177
760,530,6462
761,531,5516
762,532,5414
763,532,781
764,533,6489
765,534,81
766,534,1208
767,535,1268
768,536,3580
769,537,3378
770,538,3395
771,539,1095
772,540,119
773,540,2269
774,540,6247
775,541,8759
776,542,6632
777,543,6677
778,543,2118
779,544,4587
780,545,6782
781,546,617
782,546,8279
783,547,2743
784,548,7152
785,549,6876
786,550,2218
787,551,6221
788,552,8008
789,553,2663
790,554,5990
791,555,1753
792,556,6844
793,556,5789
794,557,7508
795,557,5543
796,558,3630
797,559,4971
798,559,5672
799,560,1540
800,561,1495
801,562,3843
802,562,1507
803,562,8828
804,563,6290
805,565,4989
806,566,6500
807,567,250
808,567,3007
809,567,3623
810,568,5479
811,570,7581
812,571,6681
813,571,1369
814,572,149
815,572,6693
816,572,2321
817,573,6544
818,574,8487
819,575,461
820,577,8272
821,578,2868
822,578,1244
823,579,2323
824,580,4184
825,582,6010
826,583,236
827,584,4406
828,584,4741
829,586,2221
830,587,6900
831,587,7618
832,587,2133
833,588,4077
834,588,7432
835,589,4220
836,589,1660
837,590,2842
838,591,160
839,592,6910
840,594,3192
841,594,5589
842,595,7574
843,596,1302
844,597,1860
845,598,1018
846,599,8843
847,600,840
848,601,6607
849,601,1799
850,602,525
851,603,2033
852,604,8922
853,605,7689
854,605,5692
855,605,375
856,606,3829
857,607,1893
858,608,7824
859,609,1734
860,610,7651
861,612,451
862,613,6756
863,614,7100
864,614,8624
865,615,7956
866,616,981
867,617,1897
868,618,5241
869,619,2971
870,620,7609
871,620,4046
872,620,4595
873,621,7453
874,621,2748
875,622,3302
876,622,2629
877,623,629
878,624,8595
879,624,4751
880,625,5786
881,626,4435
882,626,3124
883,627,416
884,627,5522
885,628,6289
886,628,7878
887,628,617
888,629,8782
889,630,7151
890,631,8864
891,631,8433
892,631,2581
893,632,5812
894,633,6349
895,634,4456
896,634,4822
897,634,397
898,635,5257
899,636,6441
900,637,899
901,637,3343
902,638,3351
903,639,7894
904,640,5070
905,640,2703
906,640,5301
907,642,1551
908,642,2175
909,643,3374
910,643,6265
911,644,7151
912,644,7909
913,645,7941
914,646,4804
915,647,524
916,648,1289
917,648,4442
918,649,2926
919,650,6879
920,651,245
921,652,461
922,654,2923
923,655,8535
924,655,7805
925,656,2630
926,657,7243
927,658,193
928,658,243
929,659,4970
930,660,2736
931,661,4419
932,663,672
933,664,5790
934,665,2336
935,665,5955
936,666,7474
937,666,4109
938,667,4824
939,668,4705
940,669,7581
941,670,6942
942,670,3936
943,671,2666
944,671,403
945,672,4352
946,673,7736
947,674,7137
948,674,8294
949,674,8126
950,675,7557
951,676,50
952,677,8972
953,678,4598
954,679,1695
955,679,6890
956,680,3946
957,681,7849
958,682,1913
959,683,8742
960,684,4523
961,684,3139
962,685,4272
963,686,271
964,687,4217
965,688,6342
966,688,555
967,689,3550
968,690,4947
969,691,6118
970,691,2903
971,692,8144
972,693,3593
973,694,4085
974,695,6535
975,695,4039
976,695,8386
977,697,8090
978,698,6803
979,698,1114
980,698,182
981,699,7089
982,701,7898
983,701,6264
984,702,4283
985,702,4450
986,703,5941
987,703,6249
988,704,5509
989,704,4022
990,705,1679
991,705,372
992,706,4555
993,707,2884
994,707,4961
995,708,5195
996,709,5403
997,709,8214
998,709,6045
999,710,6560
1000,711,5250
1001,712,8301
1002,713,1228
1003,714,5369
1004,715,4051
1005,715,1842
1006,715,6788
1007,716,2039
1008,717,1027
1009,717,1773
1010,719,2199
1011,719,2967
1012,719,6010
1013,720,7006
1014,720,5717
1015,721,6632
1016,721,8413
1017,723,1459
1018,723,5481
1019,724,1711
1020,724,1030
1021,725,1958
1022,726,7353
1023,726,5403
1024,727,6313
1025,728,3415
1026,729,222
1027,730,5896
1028,731,7321
1029,731,5537
1030,731,8865
1031,732,7699
1032,733,2485
1033,734,5530
1034,735,937
1035,737,7535
1036,738,1500
1037,738,6759
1038,738,5057
1039,739,4235
1040,739,1479
1041,740,1395
1042,740,7419
1043,741,8062
1044,742,5884
1045,743,2881
1046,744,6228
1047,744,498
1048,744,5628
1049,745,1889
1050,747,2422
1051,748,2650
1052,749,4505
1053,750,10
1054,751,2768
1055,752,8863
1056,753,767
1057,754,7105
1058,754,1442
1059,755,972
1060,757,8875
1061,758,1939
1062,759,7536
1063,759,7511
1064,760,5061
1065,760,5228
1066,762,3422
1067,762,6889
1068,763,8834
1069,763,8427
1070,764,3487
1071,764,5289
1072,765,2698
1073,765,2319
1074,766,4029
1075,767,3562
1076,768,5274
1077,768,8845
1078,769,8149
1079,769,3102
1080,769,5117
1081,770,5719
1082,771,50
1083,772,1789
1084,773,7882
1085,774,6736
1086,775,8831
1087,776,3530
1088,776,8969
1089,776,942
1090,777,5011
1091,778,8264
1092,779,3983
1093,779,2088
1094,779,8261
1095,780,2229
1096,781,8811
1097,782,6842
1098,783,3702
1099,783,5500
1100,784,7328
1101,785,6319
1102,786,355
1103,787,2071
1104,788,4227
1105,789,8167
1106,790,7063
1107,791,5867
1108,792,1263
1109,793,4406
1110,793,1397
1111,793,581
1112,794,3920
1113,794,6780
1114,795,8899
1115,796,1422
1116,796,1808
1117,797,609
1118,799,7889
1119,799,6490
1120,800,4630
1121,801,3428
1122,802,4788
1123,803,345
1124,804,1094
1125,805,7103
1126,806,30
1127,807,5180
1128,808,1378
1129,809,1946
1130,810,3744
1131,811,65
1132,813,339
1133,814,5824
1134,815,224
1135,816,3466
1136,817,7641
1137,818,308
1138,819,3718
1139,819,6002
1140,820,5040
1141,820,8434
1142,821,3697
1143,822,5602
1144,822,8093
1145,823,5460
1146,824,2239
1147,824,4092
1148,825,3584
1149,825,3001
1150,826,5054
1151,827,3460
1152,828,5246
1153,830,1725
1154,831,7109
1155,832,504
1156,833,6327
1157,835,4211
1158,836,7280
1159,837,1150
1160,837,2065
1161,838,5297
1162,838,1760
1163,839,5514
1164,840,8771
1165,840,2909
1166,841,1671
1167,841,5248
1168,841,5952
1169,842,2166
1170,844,2980
1171,845,993
1172,846,3650
1173,847,2330
1174,848,2787
1175,849,2660
1176,850,1182
1177,851,4342
1178,851,714
1179,851,1038
1180,852,4741
1181,852,6721
1182,853,4749
1183,854,4966
1184,854,3752
1185,855,2943
1186,856,6763
1187,858,5690
1188,858,2051
1189,859,7501
1190,860,4054
1191,861,2940
1192,861,7920
1193,862,1503
1194,863,422
1195,863,1972
1196,864,4138
1197,865,1747
1198,865,8921
1199,866,8595
1200,867,3566
1201,868,3616
1202,868,6682
1203,869,8432
1204,870,8954
1205,871,3941
1206,872,5220
1207,873,2246
1208,873,6782
1209,874,5500
1210,875,3000
1211,875,6986
1212,876,1848
1213,877,5976
1214,878,8003
1215,879,7236
1216,880,7285
1217,881,5945
1218,882,8791
1219,882,2197
1220,883,2622
1221,883,38
1222,884,5196
1223,885,1496
1224,886,5578
1225,886,6766
1226,887,948
1227,887,1568
1228,888,4641
1229,889,7148
1230,890,2706
1231,891,387
1232,892,2557
1233,892,4341
1234,893,2413
1235,894,6444
1236,895,8906
1237,895,2961
1238,895,5605
1239,896,2813
1240,896,7013
1241,897,4508
1242,898,910
1243,899,8396
1244,899,4408
1245,900,4677
1246,900,8873
1247,901,5160
1248,902,5513
1249,903,277
1250,904,3556
1251,905,4373
1252,906,8177
1253,907,2783
1254,908,989
1255,909,905
1256,910,8140
1257,911,8101
1258,912,5147
1259,912,8381
1260,913,1105
1261,914,8063
1262,914,7768
1263,914,7137
1264,915,897
1265,915,5491
1266,916,84
1267,917,1336
1268,918,8027
1269,919,6196
1270,920,8748
1271,921,4537
1272,921,2766
1273,922,6050
1274,922,1385
1275,923,3120
1276,924,1888
1277,925,4402
1278,926,7473
1279,926,8906
1280,926,3261
1281,927,7176
1282,929,6894
1283,929,1997
1284,929,1361
1285,930,95
1286,931,1985
1287,932,8810
1288,933,8588
1289,934,7711
1290,936,2674
1291,936,8858
1292,937,7204
1293,937,8391
1294,938,5490
1295,939,1449
1296,940,1926
1297,941,8191
1298,942,7659
1299,943,1529
1300,943,5357
1301,943,4254
1302,944,1059
1303,945,5710
1304,946,6284
1305,947,7793
1306,948,1281
1307,948,3012
1308,949,3524
1309,950,6831
1310,950,2849
1311,951,5476
1312,951,2897
1313,951,7572
1314,952,4597
1315,953,1979
1316,953,2542
1317,954,7677
1318,954,3868
1319,955,8395
1320,955,7584
1321,955,6834
1322,957,2927
1323,958,7287
1324,958,5333
1325,959,4501
1326,960,7951
1327,961,6669
1328,962,7579
1329,963,5378
1330,963,7999
1331,965,7409
1332,966,71
1333,967,2612
1334,968,4575
1335,969,4576
1336,970,278
1337,971,8212
1338,972,1600
1339,972,8833
1340,973,4722
1341,974,4107
1342,975,4009
1343,975,5038
1344,976,5999
1345,976,3377
1346,977,4274
1347,978,8791
1348,978,7821
1349,978,1210
1350,979,6248
1351,979,356
1352,980,8929
1353,981,5828
1354,982,1969
1355,982,1633
1356,983,7158
1357,983,1190
1358,984,7573
1359,984,860
1360,985,3656
1361,986,3381
1362,987,4854
1363,987,77
1364,988,7431
1365,988,4959
1366,989,1126
1367,989,7974
1368,990,5964
1369,991,2437
1370,991,5578
1371,992,2785
1372,993,8317
1373,994,2804
1374,996,6272
1375,997,2435
1376,998,8044
1377,999,5755
1378,999,1464
1379,1000,5078
1380,1000,3734
1381,1001,5987
1382,1001,981
1383,1001,3462
1384,1002,1657
1385,1003,7164
1386,1004,7876
1387,1005,8776
1388,1006,1222
1389,1007,5691
1390,1009,573
1391,1010,8654
1392,1011,2648
1393,1012,7736
1394,1012,1220
1395,1013,4079
1396,1014,8426
1397,1015,2421
1398,1016,2353
1399,1017,3774
1400,1018,3135
1401,1019,3180
1402,1019,41
1403,1020,24
1404,1021,5615
1405,1021,3040
1406,1022,4172
1407,1022,7692
1408,1023,2617
1409,1024,4015
1410,1025,178
1411,1025,2395
1412,1026,5886
1413,1026,7931
1414,1026,3232
1415,1027,8580
1416,1027,6410
1417,1028,4635
1418,1028,3717
1419,1029,4153
1420,1030,52
1421,1030,3356
1422,1030,6861
1423,1031,1702
1424,1032,2460
1425,1033,3408
1426,1034,8255
1427,1035,6330
1428,1035,3668
1429,1036,7240
1430,1037,1201
1431,1038,5127
1432,1039,2702
1433,1040,7792
1434,1040,8929
1435,1041,7693
1436,1041,5003
1437,1042,1237
1438,1042,5562
1439,1043,4037
1440,1044,143
1441,1044,6092
1442,1045,2556
1443,1045,322
1444,1046,1664
1445,1048,4552
1446,1049,3449
1447,1049,5333
1448,1049,5075
1449,1050,3146
1450,1051,6591
1451,1052,7338
1452,1053,897
1453,1054,7191
1454,1055,6854
1455,1057,654
1456,1058,5791
1457,1059,8695
1458,1060,5721
1459,1061,6686
1460,1061,4511
1461,1062,5586
1462,1063,8657
1463,1063,3153
1464,1064,358
1465,1065,7526
1466,1066,7647
1467,1066,363
1468,1066,2403
1469,1067,1005
1470,1067,2384
1471,1067,3822
1472,1068,6772
1473,1069,4444
1474,1069,2079
1475,1070,7363
1476,1070,2760
1477,1071,6423
1478,1071,5261
1479,1072,7242
1480,1072,5
1481,1073,1316
1482,1073,1208
1483,1074,1816
1484,1075,5256
1485,1075,4309
1486,1076,664
1487,1076,7537
1488,1077,6363
1489,1078,8294
1490,1079,7082
1491,1079,3201
1492,1080,6748
1493,1081,2610
1494,1082,6532
1495,1083,8254
1496,1084,8068
1497,1085,8864
1498,1085,1257
1499,1085,2443
1500,1086,228
1501,1086,8078
1502,1086,7140
1503,1087,5023
1504,1088,2641
1505,1089,7202
1506,1089,4769
1507,1090,1839
1508,1090,6164
1509,1091,7959
1510,1093,6332
1511,1094,8040
1512,1095,1081
1513,1095,2753
1514,1096,4303
1515,1097,6045
1516,1098,2009
1517,1098,1860
1518,1099,7788
1519,1099,7697
1520,1100,6793
1521,1101,142
1522,1101,7251
1523,1102,4956
1524,1103,5832
1525,1104,3298
1526,1105,7976
1527,1105,2475
1528,1106,8632
1529,1107,7967
1530,1108,7950
1531,1108,2424
1532,1108,4225
1533,1109,7408
1534,1110,8469
1535,1111,1864
1536,1113,3475
1537,1114,1808
1538,1114,1136
1539,1115,6241
1540,1116,6369
1541,1116,6981
1542,1117,741
1543,1117,3513
1544,1118,4203
1545,1118,950
1546,1118,772
1547,1119,4751
1548,1119,7300
1549,1120,7372
1550,1121,6122
1551,1122,8084
1552,1123,3193
1553,1124,1378
1554,1125,1044
1555,1125,4605
1556,1125,1742
1557,1126,4042
1558,1127,2008
1559,1128,749
1560,1129,3529
1561,1129,6102
1562,1130,3407
1563,1131,3025
1564,1131,5436
1565,1132,3140
1566,1133,4042
1567,1134,625
1568,1135,5400
1569,1136,488
1570,1137,641
1571,1138,2896
1572,1139,4614
1573,1140,1789
1574,1141,1557
1575,1142,2283
1576,1143,439
1577,1143,172
1578,1144,437
1579,1144,8430
1580,1145,8188
1581,1145,2426
1582,1146,970
1583,1146,2294
1584,1147,8174
1585,1148,3623
1586,1148,1967
1587,1149,6226
1588,1149,4360
1589,1150,5763
1590,1151,8340
1591,1152,5909
1592,1153,4655
1593,1153,8836
1594,1153,3792
1595,1154,5780
1596,1154,2610
1597,1155,276
1598,1156,5568
1599,1157,5212
1600,1157,6127
1601,1158,5590
1602,1159,6213
1603,1161,7523
1604,1161,388
1605,1162,5453
1606,1163,3926
1607,1163,12
1608,1164,1300
1609,1165,3114
1610,1166,4299
1611,1167,4588
1612,1167,2518
1613,1168,3789
1614,1169,4034
1615,1169,3126
1616,1169,8767
1617,1170,4041
1618,1171,7202
1619,1172,6029
1620,1172,8656
1621,1173,5293
1622,1174,8950
1623,1175,6059
1624,1176,7967
1625,1177,3609
1626,1178,808
1627,1178,967
1628,1179,1332
1629,1180,8930
1630,1181,5642
1631,1182,7516
1632,1183,8897
1633,1183,3685
1634,1183,6415
1635,1184,4535
1636,1184,5607
1637,1184,6886
1638,1185,7908
1639,1186,8069
1640,1187,6783
1641,1187,5176
1642,1187,7300
1643,1188,4215
1644,1189,3679
1645,1189,5668
1646,1190,6901
1647,1190,8037
1648,1191,7186
1649,1192,1280
1650,1194,8636
1651,1195,1912
1652,1196,2845
1653,1196,5180
1654,1197,2629
1655,1198,8465
1656,1199,7037
1657,1200,4891
1658,1201,8317
1659,1202,7748
1660,1203,2727
1661,1204,5111
1662,1205,4734
1663,1205,4023
1664,1206,3117
1665,1207,681
1666,1208,5776
1667,1208,7281
1668,1208,2314
1669,1209,8100
1670,1209,4438
1671,1210,2534
1672,1211,2928
1673,1212,6200
1674,1213,8680
1675,1213,2450
1676,1214,3570
1677,1215,2379
1678,1216,4510
1679,1216,2396
1680,1217,978
1681,1217,1909
1682,1218,5574
1683,1218,8875
1684,1218,3104
1685,1219,1671
1686,1219,5473
1687,1220,3132
1688,1221,5093
1689,1221,6885
1690,1222,8822
1691,1223,4513
1692,1224,7878
1693,1225,7874
1694,1225,8311
1695,1226,5512
1696,1226,1246
1697,1227,1090
1698,1228,8415
1699,1229,4993
1700,1229,301
1701,1229,4768
1702,1230,1966
1703,1230,1165
1704,1231,7716
1705,1231,7682
1706,1232,912
1707,1234,2442
1708,1234,1899
1709,1235,1295
1710,1236,632
1711,1237,476
1712,1238,1110
1713,1239,6184
1714,1240,1075
1715,1241,838
1716,1242,8445
1717,1242,4693
1718,1242,1687
1719,1243,5506
1720,1244,8629
1721,1245,3622
1722,1246,3212
1723,1246,2917
1724,1247,5770
1725,1248,4452
1726,1251,4752
1727,1252,3811
1728,1253,7586
1729,1254,5187
1730,1255,6825
1731,1255,1730
1732,1256,5211
1733,1257,7975
1734,1259,8565
1735,1260,3500
1736,1260,204
1737,1260,5237
1738,1262,6453
1739,1263,748
1740,1263,5803
1741,1264,8229
1742,1264,6826
1743,1265,2359
1744,1266,7867
1745,1267,165
1746,1267,8264
1747,1268,2656
1748,1269,1181
1749,1269,1122
1750,1270,220
1751,1271,3902
1752,1272,4814
1753,1273,7218
1754,1273,5039
1755,1274,4684
1756,1275,2128
1757,1276,6211
1758,1277,785
1759,1278,437
1760,1279,2165
1761,1280,8736
1762,1280,5802
1763,1281,7520
1764,1281,6123
1765,1281,4469
1766,1282,659
1767,1283,4397
1768,1285,5380
1769,1285,2999
1770,1285,5187
1771,1286,7391
1772,1287,4384
1773,1287,5492
1774,1288,6027
1775,1289,618
1776,1290,2637
1777,1291,5928
1778,1292,5212
1779,1293,8209
1780,1294,6140
1781,1295,4139
1782,1296,2800
1783,1296,3449
1784,1296,609
1785,1298,6305
1786,1298,7934
1787,1299,8391
1788,1299,6781
1789,1300,975
1790,1301,4540
1791,1302,6314
1792,1303,506
1793,1304,4071
1794,1304,3284
1795,1304,7946
1796,1305,1132
1797,1306,3270
1798,1307,1498
1799,1307,4016
1800,1308,1308
1801,1309,4725
1802,1309,3065
1803,1309,6425
1804,1310,93
1805,1311,8268
1806,1312,1317
1807,1313,6380
1808,1314,4189
1809,1314,271
1810,1315,6453
1811,1315,6737
1812,1317,8091
1813,1317,5528
1814,1317,2264
1815,1318,4650
1816,1318,2620
1817,1319,7520
1818,1320,3491
1819,1320,7818
1820,1321,2401
1821,1322,2059
1822,1323,1335
1823,1323,2690
1824,1323,8737
1825,1324,4173
1826,1325,5728
1827,1325,2713
1828,1326,2307
1829,1327,7601
1830,1327,2910
1831,1328,981
1832,1329,3401
1833,1330,5336
1834,1331,4781
1835,1331,7063
1836,1331,16
1837,1332,3884
